#rank q_avg rank q_avg
963 NaN 0 NaN
964 NaN 0 NaN
965 NaN 0 NaN
966 NaN 0 NaN
967 NaN 0 NaN
968 2 0 0
969 1 0 0
970 NaN 0 NaN
971 NaN 0 NaN
972 NaN 0 NaN
973 NaN 0 NaN
974 NaN 0 NaN
975 NaN 0 NaN
976 NaN 0 NaN
977 NaN 0 NaN
978 NaN 0 NaN
979 NaN 0 NaN
980 NaN 0 NaN
981 NaN 0 NaN
982 NaN 0 NaN
983 NaN 0 NaN
984 2 0 0
985 NaN 0 NaN
986 NaN 0 NaN
987 1 0 0
988 NaN 0 NaN
989 NaN 0 NaN
990 NaN 0 NaN
991 1 0 0
992 NaN 0 NaN
993 NaN 0 NaN
994 NaN 0 NaN
995 NaN 0 NaN
996 NaN 0 NaN
997 NaN 0 NaN
998 NaN 0 NaN
999 NaN 0 NaN
1000 NaN 0 NaN
