7883 20 0.3249324884507112	7790 8 0.2886820711929992	7874 14 0.3097168090540965
7980 21 0.3273355231629609	7882 9 0.280618747574333	7978 14 0.3132173849950826
8090 20 0.3270731938361978	8000 8 0.2875436051470813	8068 14 0.3138012137365789
8180 21 0.3244189441631861	8092 9 0.2799230183240499	8154 14 0.312994608238459
8284 22 0.3244268851288271	8180 8 0.2862235034926979	8241 14 0.3126803374027446
8377 23 0.3249577782021351	8292 9 0.279230532566775	8337 15 0.3132982228208283
8486 22 0.3281067269926048	8383 10 0.2862405318309914	8450 14 0.317657477424001
8593 23 0.3249577782021351	8465 9 0.2927794137357504	8561 14 0.3127370985303901
8698 24 0.3236988199943076	8571 10 0.2856931923858387	8690 13 0.3132560574117202
8793 25 0.3233270346082296	8664 9 0.2922320742905977	8787 13 0.3085740752542204
8881 26 0.3209806327934159	8762 9 0.2866321836117453	8885 14 0.3088854505830184
8964 27 0.3276486958799386	8868 10 0.2872452037903164	8985 15 0.3128467798071186
9080 26 0.3283036350257471	8971 11 0.292421818631584	9082 14 0.3166805885429446
9177 26 0.3198146520935733	9063 10 0.2983662567268194	9189 13 0.312540269717833
9278 25 0.3284920279113133	9166 10 0.292421818631584	9279 13 0.3076652997263386
9378 26 0.3307472195272855	9282 11 0.292546693112404	9392 14 0.3076944911634135
9468 27 0.3342132073501054	9376 12 0.2991641560068644	9489 13 0.3117521009168129
9570 28 0.3312765155137839	9478 13 0.3025017103124184	9590 14 0.3085507733176081
9663 27 0.3364501363615052	9568 14 0.308931039271512	9682 13 0.3118494057070623
9768 26 0.3312765155137839	9689 13 0.3128786197620911	9776 12 0.3083464332580843
9869 25 0.3263993831936173	9797 12 0.3079470360744516	9869 12 0.3032094888313031
9973 24 0.3265635538397305	9892 12 0.3029171269169447	9954 12 0.3030392054483667
10067 25 0.3300926511505754	9995 11 0.3043702117846689	10052 11 0.301616786332721
10166 24 0.3281674890247872	10106 11 0.2987476166547583	10148 10 0.2977700036248619
10263 23 0.3296781714999327	10214 11 0.2993606368333295	10247 9 0.293133651516729
10355 24 0.3310272019603781	10296 12 0.2985327352429576	10336 8 0.2872449425286364
10459 25 0.3318441373750644	10419 12 0.3029291425842255	10444 9 0.2794686680412061
10561 24 0.335121612210126	10500 11 0.3029461709225191	10535 9 0.286130802680281
10660 23 0.3292820273979593	10600 10 0.2981240551239102	10638 8 0.2852226246379533
10749 24 0.3286917116704464	10702 10 0.2912260300842308	10729 7 0.2793194673628237
10843 23 0.3349320447869401	10803 9 0.2923529964731191	10832 6 0.2719632252199699
10937 22 0.3291427325225483	10907 10 0.2861856419493124	10942 7 0.2628165749365273
11042 21 0.3249508119975608	11009 10 0.2930650906199442	11041 8 0.2707955677369772
11152 20 0.32166674130399	11101 11 0.2919381242310559	11142 7 0.2780278937037635
11247 21 0.3197551784927445	11196 10 0.2963067860980411	11227 6 0.2713089979370431
11343 20 0.3232705011651004	11318 10 0.2911797082409004	11330 6 0.2628501156028632
11444 21 0.3242321968420651	11410 9 0.2922014085385191	11423 5 0.2604718243545178
11535 22 0.3234723492726787	11512 8 0.2859745654043098	11525 6 0.2512765216759504
11653 23 0.3176190238446768	11615 7 0.2806557982444665	11631 5 0.2627365933475723
11743 22 0.3298892284058422	11706 8 0.2731827903533133	11742 4 0.2510365769090855
11844 23 0.3278360268208626	11815 9 0.2806333432928704	11832 5 0.2379588130995675
11921 24 0.3278912367127215	11937 10 0.2876068532607433	11937 6 0.2501925636197483
12019 23 0.3271558340052757	12036 10 0.2938538207947541	12023 6 0.2597284330641885
12114 24 0.3251667025857386	12132 10 0.2928515814551854	12112 5 0.2600811629288426
12217 23 0.3247841178422581	12233 9 0.2914212010385194	12216 4 0.2509326413994337
12307 24 0.3214473966961131	12313 8 0.2873733217641448	12301 5 0.2387324919481265
12423 25 0.3226578607438085	12411 8 0.2795210746904812	12399 4 0.2507885554600259
12506 26 0.3227687957476998	12515 7 0.2801957212362102	12500 4 0.2370296581187622
12605 25 0.3273748227259057	12622 8 0.2728473383264151	12606 3 0.2358168287581422
12711 24 0.3295580677696935	12737 9 0.2783907173770842	12709 2 0.2220968533329784
12824 23 0.331469679706332	12834 10 0.2859705110380494	12804 1 0.2015155927980292
