233986 28 0.3354207576153381	233625 37 0.3545491984311819	234548 21 0.3207057919115835
234986 27 0.3356421260131554	234655 37 0.3564758332781199	235554 22 0.3217175405829266
235984 26 0.3440516925104588	235666 37 0.3582273195026089	236595 21 0.3201949417627742
236936 27 0.3422277682754509	236622 38 0.3580456838941433	237595 20 0.3218878239658631
237937 26 0.3390789575033558	237657 38 0.3596137847310438	238608 20 0.3154596262600128
238959 27 0.3452563798719631	238664 38 0.3590064406652373	239623 21 0.3091245230409877
239983 28 0.3492258747319701	239638 39 0.3610498412604745	240594 20 0.3176143659902469
240948 27 0.3491804658298537	240640 38 0.3619719912726841	241594 20 0.3189766330537384
241926 26 0.3493961581149065	241675 37 0.3587793961546554	242616 21 0.3154006820120733
242923 27 0.3497023241973579	242707 37 0.3598279833022113	243565 21 0.3172129837304682
243943 28 0.3497419407681847	243730 38 0.3616159588230439	244549 20 0.3210443598465379
244970 29 0.3494802420954614	244787 38 0.3631216224195344	245495 19 0.3211458749402116
245985 28 0.3475873111844918	245727 39 0.3617593553560429	246510 20 0.3224406835866166
246967 29 0.3445047238207093	246659 40 0.3611830115984119	247514 21 0.3215734546435188
248001 28 0.3463612708273495	247673 41 0.3618170667831105	248501 21 0.3240851345418313
249026 29 0.3452345097475796	248715 42 0.3637234100213501	249471 22 0.3270042782493129
250048 30 0.3474545512075118	249753 41 0.3661073773824601	250490 23 0.3255364133736758
251059 29 0.3439404399207026	250714 41 0.366121947083674	251555 22 0.3295200926397011
252068 28 0.3459706531562087	251754 40 0.3671436473812925	252573 21 0.3265783855025963
253082 29 0.3472325014407004	252776 41 0.3638084977744645	253632 22 0.3239776938359308
254118 28 0.348627073930017	253766 42 0.3649485657894901	254657 23 0.3283298717270853
255067 29 0.3466729988967664	254758 42 0.3657432215765268	255680 23 0.3308174898430262
256081 28 0.345527916360574	255755 43 0.367446055405891	256720 24 0.3295613734598069
257087 27 0.3413717564123402	256776 44 0.3667818936398866	257754 23 0.3306414566315751
258105 26 0.344769315338548	257796 43 0.3679654737249201	258750 24 0.3294251467534577
259114 25 0.3432761536746379	258785 42 0.3680760473502034	259774 23 0.3282678548390301
260100 24 0.3420530950506258	259799 43 0.3687474971268137	260719 24 0.3266324992733003
261114 25 0.342262926545561	260799 42 0.3715376554146625	261731 23 0.332195089782557
262089 25 0.3436197021736411	261773 43 0.3666019265018147	262717 24 0.3310336697861188
263117 24 0.3417119307991988	262838 43 0.3689542132335412	263737 23 0.3325094591049012
264085 23 0.3393558062649128	263884 43 0.3709976138287784	264754 23 0.3297849249779183
265066 22 0.3366461549599154	264888 43 0.3683022711388703	265809 22 0.3332978774053834
266067 21 0.3360890126694749	265928 43 0.368983404670616	266839 22 0.3332948486495604
267028 22 0.3355124003119444	266906 43 0.368983404670616	267769 22 0.3327252924113892
268041 23 0.335717335767912	267922 44 0.3663075229387578	268787 23 0.3316695354371833
269034 24 0.335139852990997	268902 44 0.3669461961983947	269837 22 0.3307782447117142
270053 25 0.3382844194625566	269898 43 0.3685809166745845	270911 21 0.3295810208028305
271041 25 0.3381866281483559	270917 42 0.3684725545218067	271922 21 0.3237023740146388
272088 24 0.3358171378414048	271971 42 0.3712287692781732	272907 21 0.323007971647859
273048 25 0.3292017832174	272997 43 0.3698665022146817	273937 20 0.3230955459590835
274037 26 0.3223561704189688	273994 42 0.3721506755932336	274955 20 0.3202347851257514
275010 27 0.3231191511151935	275002 41 0.3712968826313477	275925 19 0.3172264453605411
276044 28 0.3337653026170626	275935 42 0.3689858938629246	276933 19 0.3141726966932145
276989 27 0.3305089093524666	276955 41 0.3692871644635045	277921 18 0.3187300992328949
278039 28 0.3326900846848068	277962 42 0.3694967440117339	278906 17 0.3159231120994376
279142 27 0.336979677904051	278978 41 0.3708395501171755	279916 18 0.3164226100227177
280151 27 0.3320089511530611	279982 40 0.369477283053684	280901 19 0.3164339622482469
281125 28 0.3296619445262318	280947 40 0.368453317345206	281852 18 0.3193175769040256
282140 29 0.3370977709121678	281924 41 0.3662003372017394	282834 17 0.3158952475458661
283134 30 0.3416175436383134	282921 40 0.3676639436443442	283837 18 0.3138064380485125
284163 29 0.3415008965543925	283956 39 0.3657968965713977	284843 17 0.312898260006185
285149 30 0.3350446050569671	284979 40 0.3647442356586998	285845 18 0.3048944249979214
286127 28 0.3380295481622455	285921 39 0.3637906487142558	286853 19 0.3123958134528972
287110 27 0.336166888418782	286870 38 0.3662347681275199	287842 20 0.3194939418363527
288092 28 0.3357219422397518	287888 38 0.3656921067972829	288869 20 0.3182679014792104
289059 27 0.3328922079776966	288865 38 0.3663714711510242	289865 21 0.3128250253482604
290060 26 0.3321459911980868	289805 37 0.3673931714486428	290834 20 0.3152351901528991
291005 26 0.3325276422087315	290856 37 0.3656460150545333	291821 20 0.3064423754703634
292017 27 0.329641146819031	291834 37 0.3671646332241755	292852 19 0.3132537107878207
292996 28 0.3308039959658973	292793 38 0.3684782478925422	293862 18 0.3099418095633323
293962 28 0.3385977590169805	293763 37 0.3672228880657064	294848 18 0.3070993348004899
294972 29 0.3363017166149878	294767 36 0.3678457667559212	295915 19 0.3129508910504872
295957 30 0.3369539559807964	295755 36 0.3662994095487147	296930 18 0.3108537167553754
296934 28 0.3373678755885497	296736 35 0.3654309642957388	297956 19 0.3084033230591261
297975 29 0.3406928086626894	297725 36 0.3638416527216655	298935 20 0.3110478860427057
299070 30 0.3412462823532399	298789 35 0.3642924982498211	299913 19 0.3074378783244533
300057 30 0.3400291616018705	299785 34 0.3643889921668184	300963 20 0.3110649143809993
301032 28 0.3402650070538469	300744 33 0.36173257139301	302000 19 0.3134087435161315
302025 29 0.3399803066589275	301776 34 0.3621883298591046	303013 18 0.311248577172595
303043 30 0.3363828853582111	302758 35 0.3640016809428845	304021 17 0.3082372499796139
304053 29 0.3320537067811155	303810 35 0.3627190268895971	305030 16 0.3105563474805577
305067 30 0.3273846985956489	304854 35 0.3629914803022954	306015 15 0.3111607819423421
306067 31 0.3236627166528596	305844 34 0.3675097746966125	307031 15 0.3073577863900951
307112 30 0.3246882365102305	306818 33 0.3647624274848343	308071 14 0.310610199004181
308130 29 0.314328754648187	307816 32 0.363079626994639	309053 13 0.3074769847581507
309112 28 0.3231649141918338	308786 31 0.3617545126692428	310024 13 0.3037534547846074
310101 27 0.3293088169393907	309759 30 0.3620637114435221	311062 13 0.3032993657634436
311083 26 0.3310190543941001	310751 30 0.3612397595906038	312077 14 0.304008879859012
312082 25 0.3332287932726217	311773 31 0.3612545668412939	313077 14 0.3104699179315715
313108 26 0.3339570822027192	312789 32 0.3603756848648478	314051 13 0.3101463795039923
314091 27 0.3335658848674143	313794 32 0.3631705534326088	315055 14 0.3033958596804409
315067 26 0.3307842807086899	314813 32 0.3648052739087986	316065 15 0.3102926485636941
316033 25 0.3305007839745586	315800 33 0.3623903459326092	317071 16 0.3140615874393538
317030 26 0.3262499867875947	316830 34 0.3661303882341949	318075 16 0.3151562663296594
318027 27 0.3243935183179772	317846 34 0.3663661873459447	319074 17 0.3180754100371411
319050 26 0.322442827564561	318841 35 0.3669308111946287	320040 16 0.3210202925494342
320033 25 0.3276178759177236	319873 34 0.3670329812243905	321048 16 0.3178118762302156
321072 24 0.3223401324357538	320882 34 0.3679525114922473	322063 16 0.3154376393481306
322040 23 0.3240336165439681	321859 33 0.3669308111946286	323094 15 0.317885229072096
323051 22 0.3275617260637605	322807 32 0.3662697110020519	324134 15 0.3145254069395425
324041 21 0.3236793322384947	323778 31 0.3645359165576083	325142 15 0.3115189384202985
325036 22 0.3257732572660476	324750 32 0.364927568338362	326078 15 0.3113754138546807
326016 21 0.3294689672583335	325780 32 0.3655089644601021	327099 14 0.3110881152239828
326997 20 0.3233929465490109	326793 32 0.3660972161466097	328063 13 0.3109308058130796
327975 21 0.3159483192216804	327786 33 0.3647937742517692	329063 13 0.3065885795482006
328955 22 0.309990939204738	328794 33 0.3675492689938313	330098 14 0.306260175881109
329989 21 0.316622376041408	329771 32 0.3661250807001812	331013 13 0.3099382969525359
331012 22 0.3239889383892883	330737 32 0.3673231218923822	332002 14 0.308405746506108
331976 23 0.3268199180595441	331742 33 0.3674563871485933	333020 14 0.3121781783742382
332943 24 0.3276121059714656	332733 32 0.3673231218923822	334009 13 0.3144291625220074
333900 25 0.3340414142211178	333719 31 0.3662704609796842	334940 14 0.3110654107729247
334881 26 0.3319253593824943	334733 30 0.3632534836515714	335972 15 0.3143383447177746
