42699667,13
42799703,13
42899288,13
42999355,13
43099222,13
43199254,13
43299025,13
43399163,13
43499274,13
43598798,13
43698369,14
43798181,14
43898021,14
43997912,14
44097694,14
44197674,14
44298120,14
44398131,14
44498267,14
44597747,14
44697541,14
44798255,14
44898410,14
44998444,14
45098287,14
45198681,14
45298679,14
45398487,15
45498305,15
45598357,16
45698721,16
45799328,16
45899417,16
45999838,16
46099633,16
46199311,16
46299381,16
46399671,16
46499924,16
46599875,16
46699513,16
46799495,16
46899827,16
47000502,16
47101055,16
47200947,16
47301518,16
47401738,16
47501458,16
47601541,16
47702265,16
47801568,16
47901694,16
48002112,16
48101796,16
48201757,16
48302394,16
48402557,16
48502322,16
48601976,16
48701915,16
48801640,16
48902007,16
49002412,16
49102354,16
49202363,16
49302365,16
49402532,16
49502940,16
49603570,16
49703044,16
49803441,16
49903364,16
50003070,16
50102773,16
50202951,16
50302679,16
50402947,16
50503468,16
50603282,16
50703472,16
50803579,16
50903534,16
51003073,16
51103193,16
51202986,16
51303480,16
51402980,16
51502412,16
51602067,16
51702088,16
51802518,16
51902196,16
52002121,16
52102446,16
52202084,16
52302496,16
52402788,16
52502582,16
52603397,16
52703130,16
52803323,16
52903623,16
53003633,16
53104018,16
53204171,16
53303930,16
53403367,16
53503239,16
53603076,16
53703103,16
53802736,16
53903392,16
54003324,16
54103078,16
54203247,16
54303156,16
54402907,16
54502850,16
54602906,16
54702597,16
54802647,16
54902902,16
55002946,16
55102929,16
55202970,16
55302905,16
55402611,16
55502898,16
55603080,16
55702990,16
55803082,16
55903103,16
56002852,16
56102977,16
56202574,16
56302355,16
56402471,16
56502699,16
56602748,16
56703272,16
56803339,16
56903027,16
57003197,16
57103110,16
57202945,16
57302979,16
57402936,16
57503540,16
57603361,16
57703687,16
57803463,17
57903261,17
58003345,17
58103310,17
58203775,17
58303961,17
58403769,17
58503709,17
58604126,17
58704434,17
58804675,17
58904619,17
59004823,17
59105200,17
59205247,17
59305212,17
59405282,17
59505816,17
59605834,17
59706249,17
59806858,17
59906691,17
60006607,17
60106023,17
60206263,17
60306866,17
60406563,17
60506635,17
60606718,17
60706529,17
60806081,17
60905958,17
61006309,17
61106247,17
61206823,17
61306986,17
61406684,17
61507151,17
61607047,17
61706947,17
61807127,17
61907037,17
62007327,17
62107579,17
62207970,17
62308341,17
62408035,17
62507904,17
62607458,17
62707862,17
62807992,17
62908166,17
63007769,17
63107943,17
63208069,17
63308124,17
63407289,17
63507006,17
63607094,17
63706616,17
63806440,17
63906250,17
64006395,17
64106484,17
64206975,17
64306866,17
64406688,17
64506649,17
64606439,17
64706814,17
64807397,17
64907509,17
65007458,17
65107383,17
65207300,17
65307374,17
65407297,17
65507528,17
65606952,17
65706940,17
65807171,17
65907002,17
66007566,17
66107979,17
66208154,17
66308053,17
66408336,17
66508195,17
66607943,17
66707639,17
66807754,17
66907808,17
67008107,17
67108532,17
67208055,17
67308352,17
67408620,17
67508723,17
67608827,17
67708496,17
67808830,17
67908870,17
68009481,17
68109370,17
68209466,17
68309529,17
68408965,17
68508969,17
68609145,17
68709297,17
68809678,17
68910196,17
69010042,17
69110395,17
69210042,17
69310103,17
69410160,17
69509840,17
69609613,17
69709386,17
69809561,17
69909304,17
70008943,17
70109305,17
70209580,17
70309568,17
70410020,17
70509931,17
70609379,17
70709942,17
70809815,17
70909826,17
71010030,17
71110094,17
71209727,17
71309091,17
71408522,17
71508320,17
71608176,17
71707954,17
71807578,17
71907852,17
72007651,17
72107232,17
72207174,17
72307083,17
72406726,17
72505999,17
72606074,18
72706172,18
72806279,18
72906324,18
73006395,18
73106402,18
73206770,18
73306522,18
73406553,18
73506600,18
73606191,18
73705798,18
73805711,18
73906138,18
74006111,18
74106171,18
74205911,18
74305426,18
74405333,18
74505441,18
74605544,18
74705512,18
74805543,18
74904962,18
75005418,18
75105089,18
75205045,18
75304901,18
75404911,18
75504184,18
75604589,18
75704275,18
75804275,18
75904583,18
76004861,18
76104455,19
76203941,19
76303603,19
76403523,19
76503232,19
76603093,19
76702675,18
76802462,18
76902960,18
77002814,18
77102915,18
77202742,18
77302018,18
77401234,18
77501166,18
77601329,18
77701379,18
77801054,18
77900635,18
78001355,18
78101415,18
78201459,18
78301458,18
78401052,18
78501417,18
78601693,18
78701790,18
78801498,18
78900895,18
79000618,18
79100660,18
79200330,18
79300288,18
79400370,18
79500430,18
79600578,18
79700616,18
79800739,18
79900566,18
80000920,18
80101020,18
80201002,18
80301045,18
80400540,18
80500802,18
80600632,18
80700551,18
80801209,18
80901042,18
81001002,18
81101199,18
81201010,18
81301141,18
81401751,18
81502128,18
81602174,18
81702102,18
81801765,18
81901393,18
82000908,18
82101072,18
82200882,18
82301317,18
82401532,18
82501624,18
82601269,18
82701763,18
82801362,18
82901146,18
83001357,18
83101799,18
83201078,18
83301239,18
83401551,18
83501259,18
83601060,18
83700903,18
83801428,18
83901905,18
84002343,18
84102222,18
84202607,18
84302675,18
84402901,18
84503209,18
84602819,18
84702427,18
84802578,18
84903267,18
85003117,18
85102683,18
85202910,18
85302105,18
85402073,18
85502395,18
85602545,18
85703113,18
85802677,18
85902780,18
86002678,18
86102094,18
86202452,18
86302765,18
86402421,18
86502480,18
86602000,18
86702433,18
86802488,18
86902584,18
87002899,18
87102562,18
87202731,18
87302673,18
87402730,18
87502156,18
87601908,18
87701655,18
87801823,18
87901733,18
88001722,18
88101700,18
88201775,18
88301329,19
88401704,19
88501260,19
88601265,19
88701053,19
88800953,19
88900689,19
89000419,19
89100675,19
89200515,19
89299911,19
89400079,19
89499861,19
89599978,19
89700226,19
89799918,19
89899798,19
90000144,19
90099593,19
90199283,19
90299304,19
90399457,19
90499397,19
90599058,19
90698804,19
90798737,19
90898911,19
90999170,19
91099028,19
91198826,19
91299551,19
91399773,19
91500211,19
91600640,19
91700764,19
91801451,19
91900964,19
92001340,19
92101503,19
92201330,19
92301147,19
92400743,19
92500424,19
92600374,19
92700161,19
92800376,19
92900134,19
92999576,19
93099848,19
93200133,19
93300819,19
93400929,19
93501020,19
93600891,19
93701107,19
93801097,19
93901320,19
94001366,19
94101170,19
94201523,19
94301480,19
94401915,19
94501547,19
94601520,19
94701148,19
94801325,19
94901403,19
95001372,19
95101233,19
95200737,19
95300596,19
95400404,19
95500377,19
95600611,19
95700872,19
95800969,19
95900670,19
96000156,19
96100101,19
96200511,19
96300335,19
96400322,19
96500630,19
96600543,19
96701123,19
96801220,19
96901250,19
97000872,19
97100689,19
97200643,19
97300634,19
97401039,19
97500851,19
97600958,19
97701051,19
97800428,19
97900633,19
98000538,19
98100312,19
98200085,19
98300579,19
98400882,19
98500427,19
98600252,19
98700746,19
98800842,19
98900933,19
99001211,19
99101536,19
99201749,19
99301808,19
99401502,19
99501750,19
99601692,19
99701379,19
99801229,19
99901435,19
100001251,19
