#rank requests AS=1 AS=2 AS=3 AS=4 AS=5 AS=6 AS=7 AS=8 AS=9 AS=10
741 2 0 0 0 0 0 0 0 0 0.000271739 0.000275634
742 4 0 0 0 0 0 0.000332005 0 0.000358551 0 0.000551268
743 5 0 0 0 0.0013267 0 0.000332005 0 0 0 0
744 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
745 1 0 0 0 0 0 0.000332005 0 0 0 0
746 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0.000275634
747 1 0 0 0 0 0 0 0 0 0.000271739 0
748 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
749 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
750 0 0 0 0 0 0 0 0 0 0 0
751 0 0 0 0 0 0 0 0 0 0 0
752 2 0 0 0 0 0 0 0 0 0.000271739 0.000275634
753 2 0 0.00357143 0 0 0 0 0 0 0 0.000275634
754 4 0 0 0 0.000331675 0 0.000332005 0 0 0.000543478 0
755 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
756 10 0 0 0 0 0 0.000332005 0 0.00179276 0.000815217 0.000275634
757 0 0 0 0 0 0 0 0 0 0 0
758 3 0 0 0 0 0 0.000332005 0 0.000717103 0 0
759 3 0 0 0 0 0 0.000996016 0 0 0 0
760 4 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0 0
761 1 0 0 0 0 0 0.000332005 0 0 0 0
762 6 0 0 0 0.000331675 0 0.000996016 0 0.000358551 0 0.000275634
763 5 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0.000551268
764 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0
765 4 0 0 0 0 0 0.000332005 0 0 0.000271739 0.000551268
766 3 0 0 0 0.000331675 0 0 0 0.000717103 0 0
767 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
768 4 0 0 0 0.000331675 0 0 0 0 0.000815217 0
769 3 0 0 0 0.000331675 0 0 0 0.000717103 0 0
770 2 0 0 0 0.000331675 0 0.000332005 0 0 0 0
771 0 0 0 0 0 0 0 0 0 0 0
772 0 0 0 0 0 0 0 0 0 0 0
773 1 0 0 0 0 0 0 0 0.000358551 0 0
774 1 0 0 0 0.000331675 0 0 0 0 0 0
775 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
776 4 0 0 0.00178571 0 0 0.000332005 0 0.000717103 0 0
777 2 0 0 0 0 0 0 0 0 0 0.000551268
778 3 0 0 0 0.00066335 0 0.000332005 0 0 0 0
779 1 0 0 0 0.000331675 0 0 0 0 0 0
780 4 0 0 0 0 0 0 0 0 0.000815217 0.000275634
781 1 0 0 0 0 0 0 0 0 0 0.000275634
782 2 0 0 0 0 0 0 0 0 0.000271739 0.000275634
783 1 0 0 0 0 0 0 0 0.000358551 0 0
784 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
785 3 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000275634
786 4 0 0 0 0.00066335 0 0 0 0.000358551 0.000271739 0
787 6 0 0 0 0.000331675 0 0.000664011 0 0.000358551 0.000543478 0
788 6 0 0 0 0.00066335 0 0 0 0 0.000271739 0.000826902
789 1 0 0 0 0 0 0.000332005 0 0 0 0
790 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
791 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
792 2 0 0 0 0 0 0 0 0 0.000543478 0
793 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
794 7 0 0 0 0 0 0.000996016 0 0.000358551 0 0.000826902
795 4 0 0 0 0.000331675 0 0.000332005 0 0 0.000271739 0.000275634
796 0 0 0 0 0 0 0 0 0 0 0
797 3 0 0 0 0 0 0.000332005 0 0 0 0.000551268
798 0 0 0 0 0 0 0 0 0 0 0
799 3 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000275634
800 1 0 0 0 0 0 0 0 0 0 0.000275634
801 0 0 0 0 0 0 0 0 0 0 0
802 1 0 0 0 0 0 0.000332005 0 0 0 0
803 5 0 0 0 0.000331675 0 0.000664011 0 0.000358551 0.000271739 0
804 6 0 0 0 0.000331675 0 0.000996016 0 0.000358551 0 0.000275634
805 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
806 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
807 4 0 0 0 0 0 0 0 0.000358551 0.000543478 0.000275634
808 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
809 4 0 0 0 0 0 0.000332005 0 0.000717103 0 0.000275634
810 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0.000275634
811 3 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000275634
812 0 0 0 0 0 0 0 0 0 0 0
813 0 0 0 0 0 0 0 0 0 0 0
814 3 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000275634
815 0 0 0 0 0 0 0 0 0 0 0
816 6 0 0 0 0.000331675 0 0.000332005 0 0 0.000543478 0.000551268
817 5 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0.000275634
818 1 0 0 0 0 0 0.000332005 0 0 0 0
819 0 0 0 0 0 0 0 0 0 0 0
820 2 0 0 0 0.00066335 0 0 0 0 0 0
821 0 0 0 0 0 0 0 0 0 0 0
822 6 0 0 0 0 0 0.000996016 0 0.000358551 0.000271739 0.000275634
823 0 0 0 0 0 0 0 0 0 0 0
824 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
825 0 0 0 0 0 0 0 0 0 0 0
826 5 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0.000275634
827 3 0 0 0 0.000331675 0 0 0 0.000358551 0 0.000275634
828 3 0 0 0 0 0 0 0 0.000358551 0 0.000551268
829 4 0 0 0 0 0 0.000332005 0 0 0.000815217 0
830 5 0 0 0 0.000331675 0 0.000332005 0 0.000717103 0.000271739 0
831 0 0 0 0 0 0 0 0 0 0 0
832 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
833 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
834 2 0 0 0 0 0 0.000332005 0 0 0 0.000275634
835 5 0 0 0 0.0013267 0 0 0 0.000358551 0 0
836 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
837 1 0 0 0 0 0 0 0 0 0 0.000275634
838 2 0 0 0 0.00066335 0 0 0 0 0 0
839 5 0 0 0 0.000331675 0 0 0 0.000358551 0.000543478 0.000275634
840 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
841 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
842 0 0 0 0 0 0 0 0 0 0 0
843 3 0 0 0 0.000331675 0 0.000332005 0 0 0.000271739 0
844 1 0 0 0 0.000331675 0 0 0 0 0 0
845 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
846 0 0 0 0 0 0 0 0 0 0 0
847 3 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0
848 0 0 0 0 0 0 0 0 0 0 0
849 0 0 0 0 0 0 0 0 0 0 0
850 4 0 0 0 0.000331675 0 0.000664011 0 0 0.000271739 0
851 1 0 0 0 0 0 0 0 0.000358551 0 0
852 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
853 1 0 0 0 0 0 0 0 0 0 0.000275634
854 0 0 0 0 0 0 0 0 0 0 0
855 5 0 0 0 0 0 0.000664011 0 0 0.000271739 0.000275634
856 0 0 0 0 0 0 0 0 0 0 0
857 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
858 3 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0
859 1 0 0 0 0.000331675 0 0 0 0 0 0
860 3 0 0 0 0.00066335 0 0 0 0 0 0.000275634
861 2 0 0 0 0.00066335 0 0 0 0 0 0
862 3 0 0 0 0 0 0.000332005 0 0 0.000271739 0.000275634
863 4 0 0 0 0.000331675 0 0.000664011 0 0.000358551 0 0
864 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
865 0 0 0 0 0 0 0 0 0 0 0
866 5 0 0 0 0 0 0.000332005 0 0.00107565 0 0.000275634
867 0 0 0 0 0 0 0 0 0 0 0
868 1 0 0 0 0.000331675 0 0 0 0 0 0
869 3 0 0 0 0 0 0 0 0.00107565 0 0
870 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
871 2 0 0 0 0 0 0 0 0 0 0.000551268
872 0 0 0 0 0 0 0 0 0 0 0
873 2 0 0 0 0 0 0 0 0.000358551 0 0.000275634
874 0 0 0 0 0 0 0 0 0 0 0
875 3 0 0 0 0 0 0.000332005 0 0 0.000271739 0.000275634
876 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
877 3 0 0 0 0 0 0.000332005 0 0.000358551 0 0.000275634
878 4 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0.000271739 0
879 1 0 0 0 0 0 0.000332005 0 0 0 0
880 1 0 0 0 0.000331675 0 0 0 0 0 0
881 0 0 0 0 0 0 0 0 0 0 0
882 4 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0.000275634
883 3 0 0 0 0.000331675 0 0 0 0.000717103 0 0
884 6 0 0 0 0.00066335 0 0.000996016 0 0 0 0.000275634
885 3 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000275634
886 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
887 4 0 0 0 0 0.00238095 0.000664011 0 0.000358551 0 0
888 0 0 0 0 0 0 0 0 0 0 0
889 0 0 0 0 0 0 0 0 0 0 0
890 1 0 0 0 0 0 0 0 0 0 0.000275634
891 1 0 0 0 0 0 0 0 0 0 0.000275634
892 1 0 0 0 0.000331675 0 0 0 0 0 0
893 1 0 0 0 0 0 0 0 0 0.000271739 0
894 3 0 0 0 0 0 0.000332005 0 0 0.000543478 0
895 1 0 0 0 0 0 0 0 0 0.000271739 0
896 1 0 0 0 0 0 0 0 0 0 0.000275634
897 0 0 0 0 0 0 0 0 0 0 0
898 3 0 0 0 0.000331675 0 0 0 0 0 0.000551268
899 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
900 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
901 1 0 0 0 0 0 0 0 0 0 0.000275634
902 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
903 3 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000275634
904 0 0 0 0 0 0 0 0 0 0 0
905 3 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000275634
906 3 0 0 0 0 0 0 0 0 0.000543478 0.000275634
907 1 0 0 0 0 0 0.000332005 0 0 0 0
908 0 0 0 0 0 0 0 0 0 0 0
909 1 0 0 0 0 0 0 0 0 0.000271739 0
910 0 0 0 0 0 0 0 0 0 0 0
911 4 0 0 0 0 0 0 0 0.000717103 0.000543478 0
912 0 0 0 0 0 0 0 0 0 0 0
913 3 0 0 0 0 0 0.000332005 0 0 0 0.000551268
914 6 0 0 0 0.000331675 0 0.000332005 0 0.00107565 0.000271739 0
915 0 0 0 0 0 0 0 0 0 0 0
916 0 0 0 0 0 0 0 0 0 0 0
917 0 0 0 0 0 0 0 0 0 0 0
918 0 0 0 0 0 0 0 0 0 0 0
919 3 0 0 0 0 0 0.000664011 0 0 0.000271739 0
920 4 0 0 0 0.000331675 0 0.000332005 0 0 0.000271739 0.000275634
921 0 0 0 0 0 0 0 0 0 0 0
922 1 0 0 0 0 0 0 0 0.000358551 0 0
923 0 0 0 0 0 0 0 0 0 0 0
924 1 0 0 0 0.000331675 0 0 0 0 0 0
925 0 0 0 0 0 0 0 0 0 0 0
926 0 0 0 0 0 0 0 0 0 0 0
927 0 0 0 0 0 0 0 0 0 0 0
928 2 0 0 0 0.000331675 0 0.000332005 0 0 0 0
929 0 0 0 0 0 0 0 0 0 0 0
930 4 0 0 0 0.00066335 0 0.000332005 0 0 0 0.000275634
931 5 0 0 0 0.000331675 0 0 0 0.000358551 0.000543478 0.000275634
932 2 0 0 0 0.000331675 0 0.000332005 0 0 0 0
933 3 0 0 0 0.00066335 0 0.000332005 0 0 0 0
934 3 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000275634
935 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
936 0 0 0 0 0 0 0 0 0 0 0
937 1 0 0 0 0 0 0 0 0 0 0.000275634
938 4 0 0 0 0.000331675 0 0.000332005 0 0 0.000543478 0
939 3 0 0 0 0.000331675 0 0.000332005 0 0.000358551 0 0
940 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
941 2 0 0 0 0 0 0 0 0 0.000271739 0.000275634
942 5 0 0 0 0 0 0 0 0.000358551 0.000543478 0.000551268
943 4 0 0.00357143 0 0 0 0.000332005 0 0.000358551 0 0.000275634
944 3 0 0 0 0 0 0 0 0 0.000271739 0.000551268
945 0 0 0 0 0 0 0 0 0 0 0
946 0 0 0 0 0 0 0 0 0 0 0
947 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
948 0 0 0 0 0 0 0 0 0 0 0
949 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
950 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
951 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
952 2 0 0 0 0 0 0.000664011 0 0 0 0
953 0 0 0 0 0 0 0 0 0 0 0
954 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
955 1 0 0 0 0 0 0 0 0 0 0.000275634
956 4 0 0 0 0.000331675 0 0.000664011 0 0.000358551 0 0
957 2 0 0 0 0.000331675 0 0 0 0.000358551 0 0
958 3 0 0 0 0 0 0.000332005 0 0 0.000543478 0
959 2 0 0 0 0 0 0.000332005 0 0 0 0.000275634
960 4 0 0 0 0 0 0.000664011 0 0.000358551 0.000271739 0
961 1 0 0 0 0 0 0.000332005 0 0 0 0
962 1 0 0 0 0 0 0 0 0 0 0.000275634
963 3 0 0 0 0.000331675 0 0 0 0.000358551 0.000271739 0
964 3 0 0 0 0.000331675 0 0 0 0 0.000271739 0.000275634
965 4 0 0 0 0.000331675 0 0.000332005 0 0 0 0.000551268
966 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
967 0 0 0 0 0 0 0 0 0 0 0
968 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
969 0 0 0 0 0 0 0 0 0 0 0
970 0 0 0 0 0 0 0 0 0 0 0
971 2 0 0 0 0 0 0.000332005 0 0 0.000271739 0
972 0 0 0 0 0 0 0 0 0 0 0
973 1 0 0 0 0 0 0 0 0 0.000271739 0
974 1 0 0 0 0 0 0 0 0 0 0.000275634
975 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
976 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
977 5 0 0 0 0 0 0 0 0.000358551 0.000815217 0.000275634
978 2 0 0 0 0.000331675 0 0 0 0 0 0.000275634
979 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
980 1 0 0 0 0 0 0 0 0 0 0.000275634
981 2 0 0 0 0 0 0.000332005 0 0.000358551 0 0
982 1 0 0 0 0 0 0 0 0.000358551 0 0
983 2 0 0 0 0 0 0.000332005 0 0 0 0.000275634
984 2 0 0 0 0 0 0 0 0.000358551 0.000271739 0
985 3 0 0 0 0.00066335 0 0.000332005 0 0 0 0
986 0 0 0 0 0 0 0 0 0 0 0
987 0 0 0 0 0 0 0 0 0 0 0
988 3 0 0 0 0.000331675 0 0.000332005 0 0 0.000271739 0
989 2 0 0 0 0.000331675 0 0.000332005 0 0 0 0
990 2 0 0 0 0.000331675 0 0 0 0 0.000271739 0
991 3 0 0 0 0 0 0 0 0.000358551 0.000271739 0.000275634
992 3 0 0 0 0 0 0.000332005 0 0.000717103 0 0
993 0 0 0 0 0 0 0 0 0 0 0
994 5 0 0 0 0.000331675 0 0.000332005 0 0 0.000543478 0.000275634
995 1 0 0 0 0 0 0 0 0 0.000271739 0
996 2 0 0 0 0.000331675 0 0.000332005 0 0 0 0
997 1 0 0 0 0 0 0 0 0 0.000271739 0
998 3 0 0 0 0 0 0.000332005 0 0.000358551 0.000271739 0
999 1 0 0 0 0 0 0 0 0.000358551 0 0
1000 3 0 0 0 0 0 0.000332005 0 0 0.000271739 0.000275634
