#1.filename_list 2.decision 3.decision_root 4.target_decision_probability 5.xi 6.forwarding 7.network 8.replacement 9.alpha 10.q 11.ctlg 12.csize 13.priceratio 14.id_rep 15.weights 16.simtime 17.lambda 18.window 19.variance 20.p_hit 21.stabilization_time 22.hit_on_node_0 23.total_cost 24.hdistance 25.client_requests 26.free_link_load 27.cheap_link_load 28.expensive_link_load 29.decision_yes 30.decision_no 31.decision_ratio 32.cost_fraction 33.cost_reduction_wrt_fix 34.potential_reduction_wrt_costopt 35.potential_reduction_wrt_costprobtailcons 36.cost_savings_wrt_fix 37.potential_savings_wrt_costprobtailcons 38.potential_savings_wrt_costopt 39.free_repo_cardinality 40.cheap_repo_cardinality 41.expensive_repo_cardinality 42.free_repo_popularity 43.cheap_repo_popularity 44.expensive_repo_popularity 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id2.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 2 0.333_0.333_0.334 1800 100 60 0.05 0.53171 1728.7 0.53171 84164 NaN 179762 28158 28174 27848 862 83318 0.01024 0.47028 NaN NaN NaN NaN NaN NaN 33328 33052 33620 0.31027 0.31297 0.31297 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id3.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 3 0.333_0.333_0.334 1800 100 60 0.05 0.53378 1779.9 0.53378 83271 NaN 180673 28791 27828 27615 852 83382 0.010115 0.50989 NaN NaN NaN NaN NaN NaN 33497 33170 33333 0.40944 0.3185 0.3185 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id4.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 4 0.333_0.333_0.334 1800 100 60 0.05 0.54357 1816.7 0.54357 82437 NaN 179334 27923 26673 27257 810 81043 0.0098958 0.45871 NaN NaN NaN NaN NaN NaN 33272 33152 33576 0.29907 0.34947 0.34947 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id5.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 5 0.333_0.333_0.334 1800 100 60 0.05 0.5332 1751.5 0.5332 84013 NaN 180531 28451 28192 27629 825 83447 0.0097897 0.52355 NaN NaN NaN NaN NaN NaN 33101 33496 33403 0.41885 0.31227 0.31227 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id6.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 6 0.333_0.333_0.334 1800 100 60 0.05 0.5429 1819.7 0.5429 82910 NaN 179271 27458 27994 26492 889 81055 0.010849 0.46009 NaN NaN NaN NaN NaN NaN 33436 33143 33421 0.32066 0.35999 0.35999 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id7.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 7 0.333_0.333_0.334 1800 100 60 0.05 0.53748 1767.8 0.53748 83002 NaN 180222 27571 27860 27925 861 82495 0.010329 0.54162 NaN NaN NaN NaN NaN NaN 33104 33508 33388 0.26774 0.3166 0.3166 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id8.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 8 0.333_0.333_0.334 1800 100 60 0.05 0.54061 1740.7 0.54061 82044 NaN 179846 27072 27648 27900 841 81779 0.010179 0.4718 NaN NaN NaN NaN NaN NaN 33481 33258 33261 0.32491 0.35879 0.35879 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id9.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 9 0.333_0.333_0.334 1800 100 60 0.05 0.53577 1886.2 0.53577 83227 NaN 179471 27954 27865 27497 841 82475 0.010094 0.50826 NaN NaN NaN NaN NaN NaN 33408 33169 33423 0.40092 0.31104 0.31104 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id10.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 10 0.333_0.333_0.334 1800 100 60 0.05 0.53849 1795.1 0.53849 82330 NaN 180405 27380 28403 27475 817 82441 0.0098129 0.44315 NaN NaN NaN NaN NaN NaN 33053 33534 33413 0.39398 0.28552 0.28552 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id11.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 11 0.333_0.333_0.334 1800 100 60 0.05 0.5344 1727.6 0.5344 81930 NaN 179822 28683 26888 28154 814 82911 0.0097223 0.47154 NaN NaN NaN NaN NaN NaN 33093 33554 33353 0.35828 0.32609 0.32609 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id12.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 12 0.333_0.333_0.334 1800 100 60 0.05 0.53515 1758.4 0.53515 83913 NaN 179068 27689 28112 27438 817 82422 0.0098151 0.41069 NaN NaN NaN NaN NaN NaN 33375 33440 33185 0.29392 0.42036 0.42036 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id13.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 13 0.333_0.333_0.334 1800 100 60 0.05 0.53601 1836 0.53601 83593 NaN 179030 27113 28240 27716 889 82180 0.010702 0.47424 NaN NaN NaN NaN NaN NaN 33151 33481 33368 0.41536 0.28236 0.28236 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id14.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 14 0.333_0.333_0.334 1800 100 60 0.05 0.53952 1810.2 0.53952 82623 NaN 179919 27196 27423 28231 785 82065 0.009475 0.46946 NaN NaN NaN NaN NaN NaN 32965 33555 33480 0.35423 0.3761 0.3761 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id15.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 15 0.333_0.333_0.334 1800 100 60 0.05 0.5437 1727 0.5437 82578 NaN 180034 27492 27594 27064 836 81314 0.010177 0.42145 NaN NaN NaN NaN NaN NaN 33354 33285 33361 0.40057 0.28606 0.28606 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id16.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 16 0.333_0.333_0.334 1800 100 60 0.05 0.54092 1794.9 0.54092 82466 NaN 179403 27814 27221 27326 824 81537 0.010005 0.44644 NaN NaN NaN NaN NaN NaN 33301 33208 33491 0.31763 0.32934 0.32934 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id17.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 17 0.333_0.333_0.334 1800 100 60 0.05 0.53575 1817.5 0.53575 83128 NaN 180112 27257 28614 27746 844 82773 0.010094 0.47771 NaN NaN NaN NaN NaN NaN 33433 33238 33329 0.32156 0.32376 0.32376 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id18.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 18 0.333_0.333_0.334 1800 100 60 0.05 0.5418 1863.3 0.5418 83345 NaN 180792 27772 27801 27266 831 82008 0.010032 0.52556 NaN NaN NaN NaN NaN NaN 33458 33217 33325 0.30132 0.27822 0.27822 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id19.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 19 0.333_0.333_0.334 1800 100 60 0.05 0.53975 1796.5 0.53975 83180 NaN 180156 27830 27675 27412 846 82071 0.010203 0.48832 NaN NaN NaN NaN NaN NaN 33369 33388 33243 0.27594 0.33426 0.33426 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-fix0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id20.sca fix0.01 fix 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 20 0.333_0.333_0.334 1800 100 60 0.05 0.53869 1777.2 0.53869 82800 NaN 179914 27422 27689 27886 761 82236 0.009169 0.49726 NaN NaN NaN NaN NaN NaN 33322 33296 33382 0.32455 0.30216 0.30216 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id1.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 1 0.333_0.333_0.334 1800 100 60 0.05 0.40212 1902.4 0.40212 76555 NaN 179377 27519 55209 24518 764 106482 0.0071238 0.38796 NaN NaN NaN NaN NaN NaN 33396 33040 33564 0.29767 0.3067 0.3067 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id2.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 2 0.333_0.333_0.334 1800 100 60 0.05 0.39767 1926.1 0.39767 75717 NaN 179663 23961 56460 27795 720 107496 0.0066534 0.42309 NaN NaN NaN NaN NaN NaN 33328 33052 33620 0.31027 0.31297 0.31297 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id3.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 3 0.333_0.333_0.334 1800 100 60 0.05 0.3079 1887.4 0.3079 74794 NaN 180664 74108 23864 27066 732 124306 0.0058542 0.45798 NaN NaN NaN NaN NaN NaN 33497 33170 33333 0.40944 0.3185 0.3185 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id4.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 4 0.333_0.333_0.334 1800 100 60 0.05 0.35867 1857.7 0.35867 76269 NaN 179216 28431 62587 23919 763 114174 0.0066384 0.42439 NaN NaN NaN NaN NaN NaN 33272 33152 33576 0.29907 0.34947 0.34947 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id5.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 5 0.333_0.333_0.334 1800 100 60 0.05 0.29303 1973.5 0.29303 76555 NaN 180256 75363 24482 27591 734 126702 0.0057598 0.47707 NaN NaN NaN NaN NaN NaN 33101 33496 33403 0.41885 0.31227 0.31227 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id6.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 6 0.333_0.333_0.334 1800 100 60 0.05 0.39133 1932.5 0.39133 76235 NaN 179398 24334 27567 57294 768 108427 0.0070333 0.42305 NaN NaN NaN NaN NaN NaN 33436 33143 33421 0.32066 0.35999 0.35999 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id7.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 7 0.333_0.333_0.334 1800 100 60 0.05 0.30014 1938.2 0.30014 75067 NaN 179883 23683 27701 74509 749 125144 0.0059495 0.48984 NaN NaN NaN NaN NaN NaN 33104 33508 33388 0.26774 0.3166 0.3166 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id8.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 8 0.333_0.333_0.334 1800 100 60 0.05 0.35745 1908.1 0.35745 74763 NaN 179830 23820 64606 27123 746 114803 0.0064561 0.42993 NaN NaN NaN NaN NaN NaN 33481 33258 33261 0.32491 0.35879 0.35879 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id9.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 9 0.333_0.333_0.334 1800 100 60 0.05 0.31129 1829.5 0.31129 74939 NaN 179310 72440 23886 27167 717 122776 0.005806 0.45764 NaN NaN NaN NaN NaN NaN 33408 33169 33423 0.40092 0.31104 0.31104 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id10.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 10 0.333_0.333_0.334 1800 100 60 0.05 0.43376 1865.1 0.43376 75099 NaN 180293 26569 51255 24265 773 101316 0.0075718 0.40423 NaN NaN NaN NaN NaN NaN 33053 33534 33413 0.39398 0.28552 0.28552 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id11.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 11 0.333_0.333_0.334 1800 100 60 0.05 0.35744 1890.7 0.35744 74804 NaN 179664 64457 23816 27172 742 114703 0.0064273 0.43052 NaN NaN NaN NaN NaN NaN 33093 33554 33353 0.35828 0.32609 0.32609 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id12.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 12 0.333_0.333_0.334 1800 100 60 0.05 0.42652 1865.5 0.42652 75659 NaN 179271 27067 24296 51445 781 102027 0.0075967 0.3703 NaN NaN NaN NaN NaN NaN 33375 33440 33185 0.29392 0.42036 0.42036 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id13.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 13 0.333_0.333_0.334 1800 100 60 0.05 0.41174 1830.6 0.41174 75591 NaN 178992 26925 24333 54035 758 104535 0.007199 0.42884 NaN NaN NaN NaN NaN NaN 33151 33481 33368 0.41536 0.28236 0.28236 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id14.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 14 0.333_0.333_0.334 1800 100 60 0.05 0.33264 2021.6 0.33264 76228 NaN 179984 23835 67721 28558 744 119370 0.0061941 0.43313 NaN NaN NaN NaN NaN NaN 32965 33555 33480 0.35423 0.3761 0.3761 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id15.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 15 0.333_0.333_0.334 1800 100 60 0.05 0.40148 1880.2 0.40148 75856 NaN 180075 24630 26596 56553 772 107007 0.0071628 0.38714 NaN NaN NaN NaN NaN NaN 33354 33285 33361 0.40057 0.28606 0.28606 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id16.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 16 0.333_0.333_0.334 1800 100 60 0.05 0.38547 1891 0.38547 74761 NaN 179592 27505 59231 23628 769 109595 0.0069679 0.40473 NaN NaN NaN NaN NaN NaN 33301 33208 33491 0.31763 0.32934 0.32934 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id17.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 17 0.333_0.333_0.334 1800 100 60 0.05 0.36013 2054.3 0.36013 75189 NaN 180089 23757 27675 63802 772 114462 0.0066994 0.43209 NaN NaN NaN NaN NaN NaN 33433 33238 33329 0.32156 0.32376 0.32376 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id18.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 18 0.333_0.333_0.334 1800 100 60 0.05 0.29381 2001.1 0.29381 75688 NaN 180802 24217 27254 76210 753 126928 0.0058975 0.47728 NaN NaN NaN NaN NaN NaN 33458 33217 33325 0.30132 0.27822 0.27822 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id19.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 19 0.333_0.333_0.334 1800 100 60 0.05 0.32158 1950.7 0.32158 75955 NaN 179930 27411 24272 70385 746 121322 0.0061113 0.4459 NaN NaN NaN NaN NaN NaN 33369 33388 33243 0.27594 0.33426 0.33426 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-costaware0.01/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-2/ccn-id20.sca costaware0.01 costaware 0.01 1 nrr cost_scenario lru 1 0 1e5 1e3 2 20 0.333_0.333_0.334 1800 100 60 0.05 0.33575 1927.2 0.33575 76814 NaN 180089 28174 24320 67130 760 118864 0.0063532 0.46131 NaN NaN NaN NaN NaN NaN 33322 33296 33382 0.32455 0.30216 0.30216 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id1.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 1 0.333_0.333_0.334 1800 100 60 0.05 0.50844 76.4 0.50844 179913 NaN 180626 29828 28944 30017 88789 0 1 0.43617 NaN NaN NaN NaN NaN NaN 33396 33040 33564 0.29767 0.3067 0.3067 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id2.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 2 0.333_0.333_0.334 1800 100 60 0.05 0.50635 77.5 0.50635 176428 NaN 179725 29357 29722 29643 88722 0 1 0.51002 NaN NaN NaN NaN NaN NaN 33328 33052 33620 0.31027 0.31297 0.31297 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id3.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 3 0.333_0.333_0.334 1800 100 60 0.05 0.50553 77.1 0.50553 175760 NaN 180218 30604 29313 29195 89112 0 1 0.52435 NaN NaN NaN NaN NaN NaN 33497 33170 33333 0.40944 0.3185 0.3185 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id4.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 4 0.333_0.333_0.334 1800 100 60 0.05 0.50427 77.6 0.50427 180758 NaN 179928 30293 28810 30093 89196 0 1 0.49053 NaN NaN NaN NaN NaN NaN 33272 33152 33576 0.29907 0.34947 0.34947 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id5.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 5 0.333_0.333_0.334 1800 100 60 0.05 0.50482 77.9 0.50482 178687 NaN 180025 29446 29747 29952 89145 0 1 0.54407 NaN NaN NaN NaN NaN NaN 33101 33496 33403 0.41885 0.31227 0.31227 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id6.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 6 0.333_0.333_0.334 1800 100 60 0.05 0.50645 76.8 0.50645 178999 NaN 180169 29835 29824 29263 88922 0 1 0.50679 NaN NaN NaN NaN NaN NaN 33436 33143 33421 0.32066 0.35999 0.35999 
~/software/ccnsim/results/sim_vs_che/variance-0.05/window-60/simtime-1800/lambda-100/cost_scenario/q-0/F-nrr/D-lce/xi-1/R-lru/alpha-1/ctlg-1e5/cachesize-1e3/weights-0.333_0.333_0.334/priceratio-5/ccn-id7.sca lce lce NaN 1 nrr cost_scenario lru 1 0 1e5 1e3 5 7 0.333_0.333_0.334 1800 100 60 0.05 0.50408 77.6 0.50408 176716 NaN 180480 29313 30151 30040 89504 0 1 0.59246 NaN NaN NaN NaN NaN NaN 33104 33508 33388 0.26774 0.3166 0.3166 
