data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_0.7-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 0.7 0 0.4 1 1.71014 1.62783 0.0823167
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_0.7-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 0.7 0 0.4 1 4.86363 4.69997 0.163666
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_0.7-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 0.7 0 0.4 1 11.2874 10.9617 0.325667
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_0.7-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 0.7 0 0.4 2 1.85871 1.71028 0.148426
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_0.7-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 0.7 0 0.4 2 5.22918 4.93804 0.291143
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_0.7-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 0.7 0 0.4 2 12.0964 11.517 0.579407
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.2 0.2 1 28.2446 25.005 3.23959
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.2 0.2 1 43.268 42.1173 1.15074
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.2 0.2 1 55.971 55.8715 0.0995793
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.2 0.2 2 19.3369 18.0758 1.26109
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.2 0.2 2 31.7714 31.6088 0.162659
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.2 0.2 2 44.3577 44.2323 0.125414
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.2 0.4 1 32.952 28.4695 4.48246
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.2 0.4 1 49.3053 47.3716 1.93373
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.2 0.4 1 62.124 61.6911 0.432969
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.2 0.4 2 15.1427 14.6113 0.531392
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.2 0.4 2 26.3559 26.3545 0.00136392
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.2 0.4 2 38.8972 38.4127 0.484554
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.4 0.2 1 41.3092 36.012 5.29721
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.4 0.2 1 52.6849 51.064 1.62094
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.4 0.2 1 58.8411 58.794 0.0471076
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.4 0.2 2 27.5394 24.2382 3.30124
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.4 0.2 2 35.4693 34.8157 0.653598
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.4 0.2 2 41.4202 41.3566 0.0635677
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.4 0.4 1 48.194 41.8988 6.2952
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.4 0.4 1 61.3706 59.1881 2.1825
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.4 0.4 1 67.7217 67.5127 0.208967
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0.4 0.4 2 20.6546 18.3513 2.30325
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0.4 0.4 2 26.9783 26.6916 0.286747
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0.4-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0.4 0.4 2 32.8801 32.6379 0.242141
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0 0.2 1 16.773 16.6462 0.126734
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0 0.2 1 32.9269 32.8006 0.126266
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0 0.2 1 49.6483 49.5218 0.126475
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0 0.2 2 16.9109 16.7452 0.165746
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0 0.2 2 33.1651 32.9957 0.169483
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0 0.2 2 49.9858 49.8163 0.169528
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0 0.4 1 17.1558 16.5967 0.559037
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0 0.4 1 33.263 32.7031 0.559905
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0 0.4 1 49.9348 49.3746 0.560197
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+01 1 0 0.4 2 17.4299 16.7947 0.635255
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+02 1 0 0.4 2 33.7376 33.0932 0.644428
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_1-alpha0_1-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 1 1e+03 1 0 0.4 2 50.608 49.9635 0.644453
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.2 0.2 1 0.196351 0.137229 0.0591223
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.2 0.2 1 2.61798 2.12511 0.492869
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.2 0.2 2 0.130901 0.101477 0.0294241
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.2 0.2 2 1.80642 1.68298 0.123446
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.2 0.4 1 0.229076 0.155105 0.0739714
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.2 0.4 1 3.04782 2.34617 0.701645
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.2 0.4 2 0.0981756 0.0836006 0.014575
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.2 0.4 2 1.47621 1.46191 0.0143017
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.4 0.2 1 0.423568 0.284903 0.138665
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0.4 0.2 1 1.4111 1.03249 0.378611
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.4 0.2 1 4.15312 3.20279 0.950322
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.4 0.2 2 0.282379 0.194062 0.0883166
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0.4 0.2 2 0.940732 0.714173 0.226558
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.4 0.2 2 2.76985 2.2868 0.483058
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.4 0.4 1 0.494163 0.330323 0.16384
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0.4 0.4 1 1.64628 1.19164 0.454637
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.4 0.4 1 4.8453 3.66079 1.18451
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0.4 0.4 2 0.211784 0.148642 0.0631423
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0.4 0.4 2 0.705549 0.555017 0.150532
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0.4-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0.4 0.4 2 2.08435 1.8288 0.25555
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0 0.2 1 0.420576 0.391348 0.0292279
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0 0.2 1 1.74553 1.6298 0.115732
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0 0.2 2 0.374792 0.372843 0.0019485
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0 0.2 2 1.56045 1.55273 0.00771599
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0 0.4 1 0.1042 0.0855565 0.0186435
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0 0.4 1 0.470694 0.400601 0.0700934
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0 0.4 1 1.94589 1.66833 0.277562
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.4 0 0.4 2 0.0838227 0.0776524 0.00617036
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.4 0 0.4 2 0.387484 0.363591 0.0238929
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.4-alpha_eps_0-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.4 0 0.4 2 1.60881 1.5142 0.0946115
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.7 0.2 0.2 1 4.71353 3.63794 1.07559
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.7 0.2 0.2 1 10.2018 8.85549 1.3463
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.7 0.2 0.2 1 18.5384 17.1329 1.40552
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.7 0.2 0.2 2 3.14236 2.55535 0.587003
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.7 0.2 0.2 2 6.9377 6.36892 0.568781
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.2-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.7 0.2 0.2 2 13.1675 12.8254 0.342088
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.7 0.2 0.4 1 5.49912 4.17923 1.31989
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.7 0.2 0.4 1 11.8748 10.0988 1.77607
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.4-R_perm_1-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.7 0.2 0.4 1 21.3838 19.2867 2.09712
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.7 0.2 0.4 2 2.35677 2.01406 0.342707
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+02-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+02 0.7 0.2 0.4 2 5.38095 5.12564 0.255312
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.2-req_eps_0.4-R_perm_2-epochs_1e+06-K_1e+03-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+03 0.7 0.2 0.4 2 10.7269 10.6716 0.0552783
data/rawdata/N_2-ctlg_1e+06-ctlg_eps_0.2-ctlg_perm_2-alpha0_0.7-alpha_eps_0.4-req_eps_0.2-R_perm_1-epochs_1e+06-K_1e+01-optimum-totreq_1e+08-seed_1.log:improvement 2 1e+06 0.2 2 1e+01 0.7 0.4 0.2 1 11.7071 9.10441 2.60268
