#1.N 2.ctlg 3.ctlg_eps 4.ctlg_perm 5.K 6.alpha0 7.alpha_eps 8.req_eps 9.R_perm 10.hit_opt% 11.hit_unif% 12.improvement%
2 100000 0.2 2 1e+01 0.7 0.4 0.2 1 14.4617 11.3381 3.12358
2 100000 0.2 2 1e+02 0.7 0.4 0.2 1 26.1983 23.1782 3.02005
2 100000 0.2 2 1e+03 0.7 0.4 0.2 1 39.0523 37.3169 1.73533
2 100000 0.2 2 1e+04 0.7 0.4 0.2 1 57.2319 57.2279 0.00399034
2 100000 0.2 2 1e+01 0.7 0.4 0.2 2 9.64112 7.67163 1.96949
2 100000 0.2 2 1e+02 0.7 0.4 0.2 2 17.4984 15.9626 1.5358
2 100000 0.2 2 1e+03 0.7 0.4 0.2 2 27.1937 26.9173 0.276492
2 100000 0.2 2 1e+04 0.7 0.4 0.2 2 47.1531 46.0103 1.14276
2 100000 0.2 2 1e+01 0.7 0.4 0.4 1 16.872 13.1713 3.70062
2 100000 0.2 2 1e+02 0.7 0.4 0.4 1 30.5646 26.786 3.77863
2 100000 0.2 2 1e+03 0.7 0.4 0.4 1 45.2845 42.5168 2.76768
2 100000 0.2 2 1e+04 0.7 0.4 0.4 1 63.2838 62.8367 0.447053
2 100000 0.2 2 1e+01 0.7 0.4 0.4 2 7.23084 5.8384 1.39244
2 100000 0.2 2 1e+02 0.7 0.4 0.4 2 13.2075 12.3548 0.85269
2 100000 0.2 2 1e+03 0.7 0.4 0.4 2 21.7236 21.7174 0.00614919
2 100000 0.2 2 1e+04 0.7 0.4 0.4 2 43.007 40.4016 2.60547
2 100000 0.2 2 1e+01 0.7 0.4 0 1 12.0514 9.50487 2.54653
2 100000 0.2 2 1e+02 0.7 0.4 0 1 21.8368 19.5704 2.26634
2 100000 0.2 2 1e+03 0.7 0.4 0 1 32.9973 32.1171 0.880216
2 100000 0.2 2 1e+04 0.7 0.4 0 1 51.8825 51.6191 0.263401
2 100000 0.2 2 1e+01 0.7 0.4 0 2 12.0514 9.50487 2.54653
2 100000 0.2 2 1e+02 0.7 0.4 0 2 21.8368 19.5704 2.26634
2 100000 0.2 2 1e+03 0.7 0.4 0 2 32.9973 32.1171 0.880216
2 100000 0.2 2 1e+04 0.7 0.4 0 2 51.8825 51.6191 0.263401
2 100000 0.2 2 1e+01 0.7 0 0.2 1 3.52854 3.42912 0.0994224
2 100000 0.2 2 1e+02 0.7 0 0.2 1 10.0935 9.90078 0.192678
2 100000 0.2 2 1e+03 0.7 0 0.2 1 23.4751 23.0916 0.383506
2 100000 0.2 2 1e+04 0.7 0 0.2 1 50.2328 49.4678 0.76499
2 100000 0.2 2 1e+01 0.7 0 0.2 2 3.37161 3.34406 0.0275534
2 100000 0.2 2 1e+02 0.7 0 0.2 2 9.70899 9.6552 0.0537973
2 100000 0.2 2 1e+03 0.7 0 0.2 2 22.6259 22.5188 0.107049
2 100000 0.2 2 1e+04 0.7 0 0.2 2 48.4543 48.2408 0.213535
2 100000 0.2 2 1e+01 0.7 0 0.4 1 3.77394 3.47165 0.30229
2 100000 0.2 2 1e+02 0.7 0 0.4 1 10.6167 10.0236 0.593148
2 100000 0.2 2 1e+03 0.7 0 0.4 1 24.5585 23.378 1.18049
2 100000 0.2 2 1e+04 0.7 0 0.4 1 52.4361 50.0813 2.35475
2 100000 0.2 2 1e+01 0.7 0 0.4 2 3.46743 3.30153 0.165898
2 100000 0.2 2 1e+02 0.7 0 0.4 2 9.86259 9.5324 0.330184
2 100000 0.2 2 1e+03 0.7 0 0.4 2 22.8894 22.2324 0.657011
2 100000 0.2 2 1e+04 0.7 0 0.4 2 48.9378 47.6273 1.31056
2 100000 0.2 2 1e+01 0.7 0 0 1 3.38659 3.38659 0
2 100000 0.2 2 1e+02 0.7 0 0 1 9.78898 9.77799 0.010996
2 100000 0.2 2 1e+03 0.7 0 0 1 22.8273 22.8052 0.0221267
2 100000 0.2 2 1e+04 0.7 0 0 1 48.8985 48.8543 0.0441372
2 100000 0.2 2 1e+01 0.7 0 0 2 3.38659 3.38659 0
2 100000 0.2 2 1e+02 0.7 0 0 2 9.78898 9.77799 0.010996
2 100000 0.2 2 1e+03 0.7 0 0 2 22.8273 22.8052 0.0221267
2 100000 0.2 2 1e+04 0.7 0 0 2 48.8985 48.8543 0.0441372
2 100000 0.2 2 1e+01 1 0.2 0.2 1 29.89 27.0417 2.8483
2 100000 0.2 2 1e+02 1 0.2 0.2 1 46.9432 46.1915 0.75161
2 100000 0.2 2 1e+03 1 0.2 0.2 1 62.5506 62.5503 0.000274081
2 100000 0.2 2 1e+04 1 0.2 0.2 1 79.6061 78.9042 0.70189
2 100000 0.2 2 1e+01 1 0.2 0.2 2 21.0183 20.1531 0.865177
2 100000 0.2 2 1e+02 1 0.2 0.2 2 36.1449 36.1317 0.0132803
2 100000 0.2 2 1e+03 1 0.2 0.2 2 52.8004 52.2592 0.541198
2 100000 0.2 2 1e+04 1 0.2 0.2 2 74.0209 71.4589 2.56194
2 100000 0.2 2 1e+01 1 0.2 0.4 1 34.6101 30.486 4.12418
2 100000 0.2 2 1e+02 1 0.2 0.4 1 52.7449 51.2215 1.52342
2 100000 0.2 2 1e+03 1 0.2 0.4 1 67.8659 67.6959 0.16993
2 100000 0.2 2 1e+04 1 0.2 0.4 1 82.7976 82.6269 0.170786
2 100000 0.2 2 1e+01 1 0.2 0.4 2 16.9489 16.7088 0.24015
2 100000 0.2 2 1e+02 1 0.2 0.4 2 31.1826 31.1017 0.0809248
2 100000 0.2 2 1e+03 1 0.2 0.4 2 48.3464 47.1136 1.23278
2 100000 0.2 2 1e+04 1 0.2 0.4 2 71.5824 67.7363 3.84609
2 100000 0.2 2 1e+01 1 0.2 0 1 25.3177 23.5974 1.72037
2 100000 0.2 2 1e+02 1 0.2 0 1 41.4076 41.1616 0.246045
2 100000 0.2 2 1e+03 1 0.2 0 1 57.5365 57.4048 0.131712
2 100000 0.2 2 1e+04 1 0.2 0 1 76.6929 75.1816 1.51129
2 100000 0.2 2 1e+01 1 0.2 0 2 25.3177 23.5974 1.72037
2 100000 0.2 2 1e+02 1 0.2 0 2 41.4076 41.1616 0.246045
2 100000 0.2 2 1e+03 1 0.2 0 2 57.5365 57.4048 0.131712
2 100000 0.2 2 1e+04 1 0.2 0 2 76.6929 75.1816 1.51129
2 100000 0.2 2 1e+01 1 0.4 0.2 1 41.6303 36.6066 5.02369
2 100000 0.2 2 1e+02 1 0.4 0.2 1 53.5551 52.5175 1.0376
2 100000 0.2 2 1e+03 1 0.4 0.2 1 62.2757 62.2042 0.0714823
2 100000 0.2 2 1e+04 1 0.4 0.2 1 76.1974 73.6465 2.55091
2 100000 0.2 2 1e+01 1 0.4 0.2 2 27.7535 24.8987 2.85485
2 100000 0.2 2 1e+02 1 0.4 0.2 2 36.8747 36.6713 0.203438
2 100000 0.2 2 1e+03 1 0.4 0.2 2 46.8142 46.1079 0.706251
2 100000 0.2 2 1e+04 1 0.4 0.2 2 66.2611 61.2319 5.02924
2 100000 0.2 2 1e+01 1 0.4 0.4 1 48.5686 42.4605 6.10811
2 100000 0.2 2 1e+02 1 0.4 0.4 1 62.0849 60.4406 1.64425
2 100000 0.2 2 1e+03 1 0.4 0.4 1 70.2541 70.2524 0.00170132
2 100000 0.2 2 1e+04 1 0.4 0.4 1 81.3541 79.8537 1.50035
2 100000 0.2 2 1e+01 1 0.4 0.4 2 20.8151 19.0447 1.77043
2 100000 0.2 2 1e+02 1 0.4 0.4 2 28.7667 28.7481 0.0185944
2 100000 0.2 2 1e+03 1 0.4 0.4 2 39.3162 38.0597 1.25643
2 100000 0.2 2 1e+04 1 0.4 0.4 2 61.4621 55.0246 6.43748
2 100000 0.2 2 1e+01 1 0.4 0 1 34.6919 30.7526 3.93927
2 100000 0.2 2 1e+02 1 0.4 0 1 45.1462 44.5944 0.551841
2 100000 0.2 2 1e+03 1 0.4 0 1 54.4678 54.1561 0.311785
2 100000 0.2 2 1e+04 1 0.4 0 1 71.1722 67.4392 3.73305
2 100000 0.2 2 1e+01 1 0.4 0 2 34.6919 30.7526 3.93927
2 100000 0.2 2 1e+02 1 0.4 0 2 45.1462 44.5944 0.551841
2 100000 0.2 2 1e+03 1 0.4 0 2 54.4678 54.1561 0.311785
2 100000 0.2 2 1e+04 1 0.4 0 2 71.1722 67.4392 3.73305
2 100000 0.2 2 1e+01 1 0 0.2 1 20.3524 20.1484 0.204059
2 100000 0.2 2 1e+02 1 0 0.2 1 39.911 39.7015 0.209516
2 100000 0.2 2 1e+03 1 0 0.2 1 60.1501 59.9406 0.209509
2 100000 0.2 2 1e+04 1 0 0.2 1 80.4604 80.2509 0.209512
2 100000 0.2 2 1e+01 1 0 0.2 2 20.1529 20.0053 0.147652
2 100000 0.2 2 1e+02 1 0 0.2 2 39.5667 39.4195 0.147171
2 100000 0.2 2 1e+03 1 0 0.2 2 59.6621 59.5149 0.147259
2 100000 0.2 2 1e+04 1 0 0.2 2 79.8282 79.6809 0.147263
2 100000 0.2 2 1e+01 1 0 0.4 1 20.9931 20.2199 0.773178
2 100000 0.2 2 1e+02 1 0 0.4 1 40.6281 39.8425 0.785606
2 100000 0.2 2 1e+03 1 0 0.4 1 60.939 60.1535 0.785578
2 100000 0.2 2 1e+04 1 0 0.4 1 81.3215 80.5359 0.785581
2 100000 0.2 2 1e+01 1 0 0.4 2 20.5967 19.9337 0.662975
2 100000 0.2 2 1e+02 1 0 0.4 2 39.9419 39.2785 0.663391
2 100000 0.2 2 1e+03 1 0 0.4 2 59.9657 59.302 0.663751
2 100000 0.2 2 1e+04 1 0 0.4 2 80.0597 79.3959 0.663754
2 100000 0.2 2 1e+01 1 0 0 1 20.0768 20.0768 0
2 100000 0.2 2 1e+02 1 0 0 1 39.5619 39.5605 0.00137894
2 100000 0.2 2 1e+03 1 0 0 1 59.7291 59.7277 0.00139604
2 100000 0.2 2 1e+04 1 0 0 1 79.9673 79.9659 0.00139615
2 100000 0.2 2 1e+01 1 0 0 2 20.0768 20.0768 0
2 100000 0.2 2 1e+02 1 0 0 2 39.5619 39.5605 0.00137894
2 100000 0.2 2 1e+03 1 0 0 2 59.7291 59.7277 0.00139604
2 100000 0.2 2 1e+04 1 0 0 2 79.9673 79.9659 0.00139615
2 100000 0.4 1 1e+01 0.4 0.2 0.2 1 0.48665 0.402384 0.0842668
2 100000 0.4 1 1e+02 0.4 0.2 0.2 1 1.91804 1.76348 0.154557
2 100000 0.4 1 1e+03 0.4 0.2 0.2 1 7.08182 6.9263 0.155524
2 100000 0.4 1 1e+04 0.4 0.2 0.2 1 26.9278 26.9267 0.00114051
2 100000 0.4 1 1e+01 0.4 0.2 0.2 2 0.350679 0.344906 0.00577301
2 100000 0.4 1 1e+02 0.4 0.2 0.2 2 1.59233 1.58974 0.00258669
2 100000 0.4 1 1e+03 0.4 0.2 0.2 2 6.90917 6.66014 0.249033
2 100000 0.4 1 1e+04 0.4 0.2 0.2 2 30.7962 27.7949 3.00132
2 100000 0.4 1 1e+01 0.4 0.2 0.4 1 0.567759 0.431123 0.136636
2 100000 0.4 1 1e+02 0.4 0.2 0.4 1 2.18887 1.85035 0.338519
2 100000 0.4 1 1e+03 0.4 0.2 0.4 1 7.74598 7.05938 0.686601
2 100000 0.4 1 1e+04 0.4 0.2 0.4 1 27.3315 26.4926 0.838904
2 100000 0.4 1 1e+01 0.4 0.2 0.4 2 0.318567 0.316167 0.00239979
2 100000 0.4 1 1e+02 0.4 0.2 0.4 2 1.58145 1.50287 0.0785826
2 100000 0.4 1 1e+03 0.4 0.2 0.4 2 7.35087 6.52705 0.823818
2 100000 0.4 1 1e+04 0.4 0.2 0.4 2 34.2449 28.229 6.0159
2 100000 0.4 1 1e+01 0.4 0.2 0 1 0.410163 0.373645 0.0365179
2 100000 0.4 1 1e+02 0.4 0.2 0 1 1.70852 1.67661 0.0319087
2 100000 0.4 1 1e+03 0.4 0.2 0 1 6.79671 6.79322 0.00349328
2 100000 0.4 1 1e+04 0.4 0.2 0 1 28.2198 27.3608 0.859057
2 100000 0.4 1 1e+01 0.4 0.2 0 2 0.410163 0.373645 0.0365179
2 100000 0.4 1 1e+02 0.4 0.2 0 2 1.70852 1.67661 0.0319087
2 100000 0.4 1 1e+03 0.4 0.2 0 2 6.79671 6.79322 0.00349328
2 100000 0.4 1 1e+04 0.4 0.2 0 2 28.2198 27.3608 0.859057
2 100000 0.4 1 1e+01 0.4 0.4 0.2 1 0.914737 0.65285 0.261887
2 100000 0.4 1 1e+02 0.4 0.4 0.2 1 3.04741 2.46511 0.582296
2 100000 0.4 1 1e+03 0.4 0.4 0.2 1 9.06921 8.29705 0.772157
2 100000 0.4 1 1e+04 0.4 0.4 0.2 1 28.8184 28.7971 0.0212715
2 100000 0.4 1 1e+01 0.4 0.4 0.2 2 0.609825 0.475458 0.134367
2 100000 0.4 1 1e+02 0.4 0.4 0.2 2 2.05738 1.89536 0.162026
2 100000 0.4 1 1e+03 0.4 0.4 0.2 2 7.00913 7.00902 0.000115175
2 100000 0.4 1 1e+04 0.4 0.4 0.2 2 30.1999 27.7332 2.46667
2 100000 0.4 1 1e+01 0.4 0.4 0.4 1 1.06719 0.741546 0.325647
2 100000 0.4 1 1e+02 0.4 0.4 0.4 1 3.55531 2.74999 0.80532
2 100000 0.4 1 1e+03 0.4 0.4 0.4 1 10.4803 8.94107 1.53918
2 100000 0.4 1 1e+04 0.4 0.4 0.4 1 30.5385 29.3291 1.20938
2 100000 0.4 1 1e+01 0.4 0.4 0.4 2 0.457369 0.386762 0.0706068
2 100000 0.4 1 1e+02 0.4 0.4 0.4 2 1.63465 1.61048 0.0241753
2 100000 0.4 1 1e+03 0.4 0.4 0.4 2 6.59001 6.365 0.225011
2 100000 0.4 1 1e+04 0.4 0.4 0.4 2 32.5487 27.2012 5.34745
2 100000 0.4 1 1e+01 0.4 0.4 0 1 0.762281 0.564154 0.198127
2 100000 0.4 1 1e+02 0.4 0.4 0 1 2.54243 2.18023 0.362201
2 100000 0.4 1 1e+03 0.4 0.4 0 1 7.85742 7.65304 0.204388
2 100000 0.4 1 1e+04 0.4 0.4 0 1 28.8327 28.2652 0.567562
2 100000 0.4 1 1e+01 0.4 0.4 0 2 0.762281 0.564154 0.198127
2 100000 0.4 1 1e+02 0.4 0.4 0 2 2.54243 2.18023 0.362201
2 100000 0.4 1 1e+03 0.4 0.4 0 2 7.85742 7.65304 0.204388
2 100000 0.4 1 1e+04 0.4 0.4 0 2 28.8327 28.2652 0.567562
2 100000 0.4 1 1e+01 0.4 0 0.2 1 0.33033 0.329603 0.000726974
2 100000 0.4 1 1e+02 0.4 0 0.2 1 1.54658 1.5433 0.00328189
2 100000 0.4 1 1e+03 0.4 0 0.2 1 6.44025 6.42717 0.0130714
2 100000 0.4 1 1e+04 0.4 0 0.2 1 25.9434 25.8914 0.0520117
2 100000 0.4 1 1e+01 0.4 0 0.2 2 0.423217 0.364169 0.0590482
2 100000 0.4 1 1e+02 0.4 0 0.2 2 1.93268 1.70514 0.227539
2 100000 0.4 1 1e+03 0.4 0 0.2 2 8.00216 7.10119 0.900969
2 100000 0.4 1 1e+04 0.4 0 0.2 2 32.1915 28.6066 3.58488
2 100000 0.4 1 1e+01 0.4 0 0.4 1 0.320835 0.31232 0.00851457
2 100000 0.4 1 1e+02 0.4 0 0.4 1 1.49478 1.46238 0.032409
2 100000 0.4 1 1e+03 0.4 0 0.4 1 6.2185 6.09017 0.128337
2 100000 0.4 1 1e+04 0.4 0 0.4 1 25.0444 24.5338 0.510641
2 100000 0.4 1 1e+01 0.4 0 0.4 2 0.493523 0.381451 0.112072
2 100000 0.4 1 1e+02 0.4 0 0.4 2 2.20869 1.78607 0.422625
2 100000 0.4 1 1e+03 0.4 0 0.4 2 9.1116 7.4382 1.6734
2 100000 0.4 1 1e+04 0.4 0 0.4 2 36.6226 29.9643 6.65833
2 100000 0.4 1 1e+01 0.4 0 0 1 0.367573 0.346886 0.0206868
2 100000 0.4 1 1e+02 0.4 0 0 1 1.70228 1.62422 0.078054
2 100000 0.4 1 1e+03 0.4 0 0 1 7.07332 6.76418 0.309137
2 100000 0.4 1 1e+04 0.4 0 0 1 28.4791 27.249 1.23003
2 100000 0.4 1 1e+01 0.4 0 0 2 0.367573 0.346886 0.0206868
2 100000 0.4 1 1e+02 0.4 0 0 2 1.70228 1.62422 0.078054
2 100000 0.4 1 1e+03 0.4 0 0 2 7.07332 6.76418 0.309137
2 100000 0.4 1 1e+04 0.4 0 0 2 28.4791 27.249 1.23003
2 100000 0.4 1 1e+01 0.7 0.2 0.2 1 6.50265 5.39013 1.11252
2 100000 0.4 1 1e+02 0.7 0.2 0.2 1 14.5219 13.5452 0.97679
2 100000 0.4 1 1e+03 0.7 0.2 0.2 1 28.0792 27.6431 0.436144
2 100000 0.4 1 1e+04 0.7 0.2 0.2 1 53.6365 53.6177 0.0188412
2 100000 0.4 1 1e+01 0.7 0.2 0.2 2 4.43716 4.0823 0.354867
2 100000 0.4 1 1e+02 0.7 0.2 0.2 2 10.8866 10.779 0.107648
2 100000 0.4 1 1e+03 0.7 0.2 0.2 2 23.7896 23.704 0.0855078
2 100000 0.4 1 1e+04 0.7 0.2 0.2 2 52.8873 50.7491 2.13824
2 100000 0.4 1 1e+01 0.7 0.2 0.4 1 7.58642 6.04405 1.54237
2 100000 0.4 1 1e+02 0.7 0.2 0.4 1 16.5844 14.9283 1.65612
2 100000 0.4 1 1e+03 0.7 0.2 0.4 1 30.891 29.6126 1.27844
2 100000 0.4 1 1e+04 0.7 0.2 0.4 1 55.3859 55.052 0.333901
2 100000 0.4 1 1e+01 0.7 0.2 0.4 2 3.53652 3.42838 0.108145
2 100000 0.4 1 1e+02 0.7 0.2 0.4 2 9.39738 9.39587 0.00151212
2 100000 0.4 1 1e+03 0.7 0.2 0.4 2 22.3398 21.7345 0.605227
2 100000 0.4 1 1e+04 0.7 0.2 0.4 2 53.6866 49.3148 4.37188
2 100000 0.4 1 1e+01 0.7 0.2 0 1 5.4276 4.73621 0.691388
2 100000 0.4 1 1e+02 0.7 0.2 0 1 12.6103 12.1621 0.4482
2 100000 0.4 1 1e+03 0.7 0.2 0 1 25.7082 25.6736 0.0346428
2 100000 0.4 1 1e+04 0.7 0.2 0 1 52.8464 52.1834 0.663033
2 100000 0.4 1 1e+01 0.7 0.2 0 2 5.4276 4.73621 0.691388
2 100000 0.4 1 1e+02 0.7 0.2 0 2 12.6103 12.1621 0.4482
2 100000 0.4 1 1e+03 0.7 0.2 0 2 25.7082 25.6736 0.0346428
2 100000 0.4 1 1e+04 0.7 0.2 0 2 52.8464 52.1834 0.663033
2 100000 0.4 1 1e+01 0.7 0.4 0.2 1 13.6923 10.8093 2.88303
2 100000 0.4 1 1e+02 0.7 0.4 0.2 1 24.8129 22.2813 2.53163
2 100000 0.4 1 1e+03 0.7 0.4 0.2 1 37.5919 36.6749 0.917009
2 100000 0.4 1 1e+04 0.7 0.4 0.2 1 59.7603 59.3595 0.400732
2 100000 0.4 1 1e+01 0.7 0.4 0.2 2 9.12819 7.37503 1.75316
2 100000 0.4 1 1e+02 0.7 0.4 0.2 2 16.6796 15.6177 1.06183
2 100000 0.4 1 1e+03 0.7 0.4 0.2 2 27.5052 27.5001 0.00511382
2 100000 0.4 1 1e+04 0.7 0.4 0.2 2 54.7246 51.3269 3.39774
2 100000 0.4 1 1e+01 0.7 0.4 0.4 1 15.9743 12.5264 3.44797
2 100000 0.4 1 1e+02 0.7 0.4 0.4 1 28.9385 25.6131 3.32541
2 100000 0.4 1 1e+03 0.7 0.4 0.4 1 43.1517 41.2622 1.8895
2 100000 0.4 1 1e+04 0.7 0.4 0.4 1 63.3778 63.3759 0.00189647
2 100000 0.4 1 1e+01 0.7 0.4 0.4 2 6.84614 5.65792 1.18822
2 100000 0.4 1 1e+02 0.7 0.4 0.4 2 12.7481 12.286 0.462148
2 100000 0.4 1 1e+03 0.7 0.4 0.4 2 23.0694 22.9127 0.156656
2 100000 0.4 1 1e+04 0.7 0.4 0.4 2 53.1091 47.3106 5.79855
2 100000 0.4 1 1e+01 0.7 0.4 0 1 11.4102 9.09214 2.31809
2 100000 0.4 1 1e+02 0.7 0.4 0 1 20.7182 18.9495 1.76862
2 100000 0.4 1 1e+03 0.7 0.4 0 1 32.3601 32.0875 0.272621
2 100000 0.4 1 1e+04 0.7 0.4 0 1 56.9214 55.3432 1.57816
2 100000 0.4 1 1e+01 0.7 0.4 0 2 11.4102 9.09214 2.31809
2 100000 0.4 1 1e+02 0.7 0.4 0 2 20.7182 18.9495 1.76862
2 100000 0.4 1 1e+03 0.7 0.4 0 2 32.3601 32.0875 0.272621
2 100000 0.4 1 1e+04 0.7 0.4 0 2 56.9214 55.3432 1.57816
2 100000 0.4 1 1e+01 0.7 0 0.2 1 3.39302 3.39027 0.00274797
2 100000 0.4 1 1e+02 0.7 0 0.2 1 9.80289 9.78861 0.0142762
2 100000 0.4 1 1e+03 0.7 0 0.2 1 22.8584 22.83 0.0284232
2 100000 0.4 1 1e+04 0.7 0 0.2 1 48.9641 48.9074 0.0566976
2 100000 0.4 1 1e+01 0.7 0 0.2 2 3.72605 3.57232 0.153729
2 100000 0.4 1 1e+02 0.7 0 0.2 2 10.6241 10.3142 0.309893
2 100000 0.4 1 1e+03 0.7 0 0.2 2 24.6728 24.0559 0.616903
2 100000 0.4 1 1e+04 0.7 0 0.2 2 52.7641 51.5336 1.23055
2 100000 0.4 1 1e+01 0.7 0 0.4 1 3.41305 3.29924 0.113804
2 100000 0.4 1 1e+02 0.7 0 0.4 1 9.74814 9.5258 0.222335
2 100000 0.4 1 1e+03 0.7 0 0.4 1 22.6594 22.217 0.442413
2 100000 0.4 1 1e+04 0.7 0 0.4 1 48.4768 47.5943 0.882496
2 100000 0.4 1 1e+01 0.7 0 0.4 2 4.06181 3.66334 0.398469
2 100000 0.4 1 1e+02 0.7 0 0.4 2 11.3599 10.577 0.782828
2 100000 0.4 1 1e+03 0.7 0 0.4 2 26.2268 24.6688 1.55792
2 100000 0.4 1 1e+04 0.7 0 0.4 2 55.9543 52.8467 3.10763
2 100000 0.4 1 1e+01 0.7 0 0 1 3.50684 3.48129 0.0255494
2 100000 0.4 1 1e+02 0.7 0 0 1 10.1009 10.0514 0.0494897
2 100000 0.4 1 1e+03 0.7 0 0 1 23.5416 23.4429 0.0986394
2 100000 0.4 1 1e+04 0.7 0 0 1 50.4172 50.2205 0.196758
2 100000 0.4 1 1e+01 0.7 0 0 2 3.50684 3.48129 0.0255494
2 100000 0.4 1 1e+02 0.7 0 0 2 10.1009 10.0514 0.0494897
2 100000 0.4 1 1e+03 0.7 0 0 2 23.5416 23.4429 0.0986394
2 100000 0.4 1 1e+04 0.7 0 0 2 50.4172 50.2205 0.196758
2 100000 0.4 1 1e+01 1 0.2 0.2 1 29.691 27.161 2.52996
2 100000 0.4 1 1e+02 1 0.2 0.2 1 47.3083 46.7646 0.543751
2 100000 0.4 1 1e+03 1 0.2 0.2 1 64.0674 64.0467 0.0206654
2 100000 0.4 1 1e+04 1 0.2 0.2 1 83.0502 81.9891 1.06114
2 100000 0.4 1 1e+01 1 0.2 0.2 2 21.234 20.5889 0.645105
2 100000 0.4 1 1e+02 1 0.2 0.2 2 37.41 37.4083 0.0017073
2 100000 0.4 1 1e+03 1 0.2 0.2 2 55.8805 55.0267 0.853807
2 100000 0.4 1 1e+04 1 0.2 0.2 2 80.0073 76.6762 3.33104
2 100000 0.4 1 1e+01 1 0.2 0.4 1 34.1747 30.4471 3.72761
2 100000 0.4 1 1e+02 1 0.2 0.4 1 52.7045 51.4427 1.2618
2 100000 0.4 1 1e+03 1 0.2 0.4 1 68.6304 68.5568 0.0736726
2 100000 0.4 1 1e+04 1 0.2 0.4 1 84.9867 84.6455 0.341216
2 100000 0.4 1 1e+01 1 0.2 0.4 2 17.4401 17.3029 0.137212
2 100000 0.4 1 1e+02 1 0.2 0.4 2 32.9332 32.7302 0.202992
2 100000 0.4 1 1e+03 1 0.2 0.4 2 52.2286 50.5167 1.71196
2 100000 0.4 1 1e+04 1 0.2 0.4 2 78.8509 74.0198 4.8311
2 100000 0.4 1 1e+01 1 0.2 0 1 25.336 23.875 1.46106
2 100000 0.4 1 1e+02 1 0.2 0 1 42.21 42.0865 0.123547
2 100000 0.4 1 1e+03 1 0.2 0 1 59.8271 59.5367 0.290368
2 100000 0.4 1 1e+04 1 0.2 0 1 81.4039 79.3326 2.07127
2 100000 0.4 1 1e+01 1 0.2 0 2 25.336 23.875 1.46106
2 100000 0.4 1 1e+02 1 0.2 0 2 42.21 42.0865 0.123547
2 100000 0.4 1 1e+03 1 0.2 0 2 59.8271 59.5367 0.290368
2 100000 0.4 1 1e+04 1 0.2 0 2 81.4039 79.3326 2.07127
2 100000 0.4 1 1e+01 1 0.4 0.2 1 41.5324 36.7138 4.81855
2 100000 0.4 1 1e+02 1 0.4 0.2 1 53.818 53.0432 0.774798
2 100000 0.4 1 1e+03 1 0.4 0.2 1 64.1219 63.8722 0.249697
2 100000 0.4 1 1e+04 1 0.4 0.2 1 82.0075 78.2194 3.78805
2 100000 0.4 1 1e+01 1 0.4 0.2 2 27.6883 25.1301 2.55814
2 100000 0.4 1 1e+02 1 0.4 0.2 2 37.632 37.5587 0.0732937
2 100000 0.4 1 1e+03 1 0.4 0.2 2 49.972 48.7209 1.25109
2 100000 0.4 1 1e+04 1 0.4 0.2 2 75.2941 68.2071 7.08695
2 100000 0.4 1 1e+01 1 0.4 0.4 1 48.4544 42.5057 5.94875
2 100000 0.4 1 1e+02 1 0.4 0.4 1 62.1565 60.7854 1.37117
2 100000 0.4 1 1e+03 1 0.4 0.4 1 71.4739 71.4479 0.0260468
2 100000 0.4 1 1e+04 1 0.4 0.4 1 85.5696 83.2256 2.344
2 100000 0.4 1 1e+01 1 0.4 0.4 2 20.837 19.3383 1.49878
2 100000 0.4 1 1e+02 1 0.4 0.4 2 29.82 29.8165 0.00352224
2 100000 0.4 1 1e+03 1 0.4 0.4 2 43.1539 41.1452 2.00871
2 100000 0.4 1 1e+04 1 0.4 0.4 2 72.121 63.2009 8.92008
2 100000 0.4 1 1e+01 1 0.4 0 1 34.6103 30.922 3.68835
2 100000 0.4 1 1e+02 1 0.4 0 1 45.6394 45.3009 0.338459
2 100000 0.4 1 1e+03 1 0.4 0 1 56.9614 56.2965 0.664872
2 100000 0.4 1 1e+04 1 0.4 0 1 78.5888 73.2133 5.37548
2 100000 0.4 1 1e+01 1 0.4 0 2 34.6103 30.922 3.68835
2 100000 0.4 1 1e+02 1 0.4 0 2 45.6394 45.3009 0.338459
2 100000 0.4 1 1e+03 1 0.4 0 2 56.9614 56.2965 0.664872
2 100000 0.4 1 1e+04 1 0.4 0 2 78.5888 73.2133 5.37548
2 100000 0.4 1 1e+01 1 0 0.2 1 20.1832 20.0658 0.117386
2 100000 0.4 1 1e+02 1 0 0.2 1 39.6571 39.5388 0.118254
2 100000 0.4 1 1e+03 1 0 0.2 1 59.8134 59.695 0.11838
2 100000 0.4 1 1e+04 1 0 0.2 1 80.0405 79.9222 0.11838
2 100000 0.4 1 1e+01 1 0 0.2 2 20.6055 20.3688 0.236785
2 100000 0.4 1 1e+02 1 0 0.2 2 40.3858 40.1357 0.250112
2 100000 0.4 1 1e+03 1 0 0.2 2 60.8463 60.5962 0.250121
2 100000 0.4 1 1e+04 1 0 0.2 2 81.3788 81.1287 0.250121
2 100000 0.4 1 1e+01 1 0 0.4 1 20.5208 19.9144 0.606465
2 100000 0.4 1 1e+02 1 0 0.4 1 39.8449 39.2404 0.604543
2 100000 0.4 1 1e+03 1 0 0.4 1 59.8493 59.2445 0.604857
2 100000 0.4 1 1e+04 1 0 0.4 1 79.9237 79.3189 0.604858
