#1e3_noboost	1e6_noboost	1e3_boost	1e6_boost
0.55176	0.65848	0.50000	0.60000
0.55030	0.65846	0.40000	0.70000
0.54975	0.65842	0.50000	0.80000
0.54940	0.65841	0.60000	0.70000
0.54940	0.65844	0.50000	0.60000
0.54848	0.65843	0.40000	0.70000
0.54778	0.65843	0.50000	0.80000
0.54722	0.65845	0.60000	0.70000
0.54682	0.65844	0.70000	0.60000
0.54600	0.65845	0.60000	0.70000
0.54502	0.65845	0.70000	0.80000
0.54427	0.65846	0.80000	0.70000
0.54271	0.65847	0.70000	0.60000
0.54262	0.65848	0.60000	0.70000
0.54299	0.65849	0.70000	0.80000
0.54334	0.65848	0.60000	0.70000
0.54348	0.65846	0.50000	0.60000
0.54316	0.65845	0.60000	0.70000
0.54260	0.65846	0.50000	0.80000
0.54212	0.65846	0.40000	0.70000
0.54125	0.65846	0.50000	0.60000
0.54131	0.65845	0.60000	0.70000
0.54118	0.65845	0.70000	0.80000
0.54131	0.65849	0.80000	0.70000
0.54091	0.65849	0.90000	0.60000
0.54014	0.65848	0.80000	0.50000
0.53966	0.65851	0.70000	0.60000
0.53963	0.65850	0.60000	0.70000
0.53915	0.65850	0.50000	0.60000
0.53821	0.65850	0.60000	0.70000
0.53858	0.65850	0.70000	0.80000
0.53780	0.65847	0.80000	0.70000
0.53641	0.65848	0.90000	0.60000
0.53598	0.65847	0.80000	0.70000
0.53425	0.65849	0.70000	0.80000
0.53452	0.65849	0.80000	0.70000
0.53443	0.65849	0.70000	0.60000
0.53322	0.65852	0.80000	0.70000
0.53303	0.65852	0.90000	0.80000
0.53210	0.65849	0.80000	0.70000
0.53160	0.65850	0.70000	0.60000
0.53125	0.65849	0.80000	0.70000
0.53111	0.65848	0.90000	0.80000
0.52921	0.65847	0.80000	0.70000
0.52907	0.65847	0.90000	0.60000
0.52902	0.65849	0.90000	0.70000
0.52806	0.65848	0.90000	0.80000
0.52784	0.65846	0.90000	0.70000
0.52775	0.65848	0.80000	0.60000
0.52734	0.65845	0.70000	0.70000
0.52679	0.65847	0.80000	0.80000
0.52647	0.65847	0.90000	0.70000
0.52605	0.65849	0.80000	0.60000
0.52466	0.65852	0.90000	0.70000
0.52335	0.65853	0.90000	0.80000
0.52265	0.65853	0.90000	0.70000
0.52255	0.65852	0.90000	0.60000
0.52180	0.65855	0.90000	0.70000
0.52113	0.65852	0.90000	0.80000
0.52109	0.65854	0.80000	0.70000
0.52032	0.65853	0.70000	0.60000
0.51955	0.65850	0.60000	0.70000
0.52004	0.65853	0.50000	0.80000
0.51973	0.65854	0.60000	0.70000
0.51862	0.65854	0.70000	0.60000
0.51813	0.65853	0.60000	0.70000
0.51632	0.65854	0.50000	0.80000
0.51643	0.65856	0.60000	0.70000
0.51562	0.65856	0.70000	0.60000
0.51506	0.65859	0.60000	0.70000
0.51471	0.65860	0.70000	0.80000
0.51454	0.65862	0.80000	0.70000
0.51437	0.65864	0.70000	0.60000
0.51460	0.65865	0.80000	0.70000
0.51442	0.65864	0.70000	0.60000
0.51409	0.65864	0.60000	0.50000
0.51350	0.65864	0.70000	0.60000
0.51261	0.65864	0.60000	0.70000
0.51145	0.65865	0.50000	0.80000
0.51116	0.65866	0.40000	0.70000
0.51118	0.65867	0.50000	0.60000
0.51081	0.65865	0.40000	0.70000
0.50993	0.65866	0.50000	0.80000
0.50952	0.65864	0.60000	0.70000
0.50976	0.65864	0.50000	0.60000
0.50986	0.65865	0.40000	0.70000
0.50980	0.65868	0.50000	0.80000
0.50898	0.65869	0.40000	0.70000
0.50869	0.65865	0.50000	0.60000
0.50740	0.65869	0.40000	0.70000
0.50606	0.65866	0.50000	0.80000
0.50529	0.65868	0.40000	0.70000
0.50484	0.65867	0.30000	0.60000
0.50425	0.65868	0.40000	0.70000
0.50412	0.65871	0.50000	0.80000
0.50364	0.65873	0.60000	0.70000
0.50340	0.65874	0.70000	0.60000
0.50230	0.65875	0.80000	0.70000
0.50203	0.65876	0.70000	0.80000
0.50182	0.65878	0.80000	0.70000
0.50053	0.65878	0.90000	0.60000
0.50083	0.65879	0.90000	0.70000
0.49974	0.65877	0.80000	0.80000
0.49994	0.65875	0.70000	0.70000
0.49954	0.65872	0.60000	0.60000
0.49886	0.65873	0.50000	0.70000
0.49867	0.65874	0.60000	0.80000
0.49864	0.65874	0.70000	0.70000
0.49895	0.65873	0.60000	0.60000
0.49970	0.65872	0.70000	0.70000
0.49953	0.65871	0.60000	0.80000
0.49929	0.65868	0.50000	0.70000
0.49835	0.65868	0.60000	0.60000
0.49791	0.65868	0.70000	0.70000
0.49864	0.65867	0.60000	0.80000
0.49846	0.65867	0.50000	0.70000
0.49836	0.65867	0.60000	0.60000
0.49763	0.65870	0.70000	0.70000
0.49709	0.65871	0.60000	0.80000
0.49656	0.65871	0.50000	0.70000
0.49651	0.65870	0.40000	0.60000
0.49646	0.65871	0.50000	0.70000
0.49558	0.65871	0.60000	0.80000
0.49485	0.65868	0.50000	0.70000
0.49451	0.65870	0.60000	0.60000
0.49413	0.65868	0.70000	0.70000
0.49315	0.65870	0.80000	0.80000
0.49314	0.65869	0.70000	0.70000
0.49276	0.65868	0.60000	0.60000
0.49132	0.65868	0.50000	0.70000
0.49020	0.65868	0.60000	0.80000
0.48991	0.65865	0.70000	0.70000
0.48944	0.65864	0.80000	0.60000
0.48885	0.65865	0.70000	0.70000
0.48770	0.65866	0.80000	0.80000
0.48753	0.65865	0.70000	0.70000
0.48652	0.65867	0.80000	0.60000
0.48627	0.65867	0.70000	0.70000
0.48533	0.65867	0.60000	0.80000
0.48437	0.65867	0.50000	0.70000
0.48299	0.65867	0.60000	0.60000
0.48192	0.65865	0.70000	0.70000
0.48114	0.65864	0.80000	0.80000
0.48121	0.65863	0.90000	0.70000
0.48000	0.65862	0.80000	0.60000
0.47984	0.65863	0.90000	0.70000
0.47903	0.65865	0.80000	0.80000
0.47862	0.65865	0.70000	0.70000
0.47819	0.65865	0.80000	0.60000
0.47795	0.65865	0.90000	0.70000
0.47685	0.65865	0.80000	0.80000
0.47637	0.65866	0.70000	0.70000
0.47587	0.65868	0.60000	0.60000
0.47606	0.65868	0.70000	0.70000
0.47637	0.65868	0.80000	0.80000
0.47625	0.65866	0.70000	0.70000
0.47477	0.65869	0.60000	0.60000
0.47420	0.65871	0.70000	0.70000
0.47436	0.65872	0.80000	0.80000
0.47385	0.65869	0.90000	0.70000
0.47374	0.65870	0.80000	0.60000
0.47288	0.65868	0.70000	0.70000
0.47301	0.65867	0.60000	0.80000
0.47251	0.65866	0.70000	0.70000
0.47284	0.65867	0.60000	0.60000
0.47237	0.65867	0.50000	0.70000
0.47178	0.65866	0.60000	0.80000
0.47139	0.65867	0.70000	0.70000
0.47085	0.65866	0.60000	0.60000
0.47029	0.65865	0.70000	0.70000
0.46990	0.65866	0.60000	0.60000
0.46961	0.65868	0.70000	0.50000
0.46971	0.65868	0.80000	0.60000
0.46912	0.65871	0.70000	0.70000
0.46871	0.65871	0.60000	0.80000
0.46909	0.65871	0.50000	0.70000
0.46885	0.65872	0.60000	0.60000
0.46827	0.65871	0.70000	0.70000
0.46803	0.65873	0.80000	0.60000
0.46666	0.65872	0.70000	0.50000
0.46634	0.65871	0.60000	0.60000
0.46597	0.65875	0.70000	0.70000
0.46561	0.65876	0.80000	0.80000
0.46503	0.65874	0.70000	0.70000
0.46459	0.65876	0.60000	0.60000
0.46450	0.65877	0.70000	0.70000
0.46383	0.65880	0.80000	0.80000
0.46320	0.65879	0.70000	0.70000
0.46370	0.65878	0.80000	0.60000
0.46244	0.65880	0.90000	0.70000
0.46268	0.65878	0.80000	0.80000
0.46286	0.65878	0.70000	0.70000
0.46252	0.65878	0.80000	0.60000
0.46301	0.65877	0.70000	0.50000
0.46216	0.65880	0.60000	0.60000
0.46146	0.65879	0.70000	0.70000
0.46181	0.65880	0.80000	0.80000
0.46103	0.65880	0.70000	0.70000
0.46117	0.65881	0.60000	0.60000
0.46025	0.65883	0.70000	0.70000
0.46048	0.65882	0.80000	0.80000
0.45925	0.65885	0.90000	0.70000
0.45901	0.65888	0.80000	0.60000
0.45827	0.65887	0.70000	0.70000
0.45779	0.65889	0.60000	0.80000
0.45829	0.65891	0.70000	0.70000
0.45742	0.65891	0.80000	0.60000
0.45659	0.65889	0.70000	0.70000
0.45568	0.65888	0.80000	0.60000
0.45514	0.65889	0.90000	0.70000
0.45518	0.65891	0.80000	0.80000
0.45441	0.65891	0.70000	0.70000
0.45298	0.65889	0.80000	0.60000
0.45231	0.65889	0.90000	0.70000
0.45135	0.65889	0.80000	0.80000
0.45132	0.65889	0.70000	0.70000
0.45118	0.65889	0.60000	0.60000
0.45046	0.65888	0.50000	0.70000
0.45014	0.65887	0.60000	0.80000
0.44952	0.65888	0.70000	0.70000
0.45047	0.65887	0.80000	0.60000
0.45233	0.65885	0.90000	0.70000
0.45341	0.65886	0.80000	0.80000
0.45399	0.65886	0.70000	0.70000
0.45497	0.65888	0.60000	0.60000
0.45548	0.65889	0.50000	0.70000
0.45705	0.65889	0.60000	0.80000
0.45815	0.65887	0.70000	0.70000
0.45947	0.65888	0.60000	0.60000
0.46002	0.65887	0.50000	0.70000
0.46088	0.65890	0.40000	0.60000
0.46104	0.65889	0.50000	0.50000
0.46148	0.65888	0.60000	0.60000
0.46224	0.65890	0.70000	0.70000
0.46264	0.65892	0.60000	0.80000
0.46295	0.65893	0.50000	0.70000
0.46324	0.65892	0.40000	0.60000
0.46336	0.65892	0.50000	0.70000
0.46473	0.65892	0.60000	0.80000
0.46511	0.65894	0.70000	0.70000
0.46606	0.65894	0.60000	0.60000
0.46618	0.65895	0.50000	0.70000
0.46653	0.65896	0.60000	0.80000
0.46779	0.65895	0.50000	0.70000
0.46893	0.65895	0.60000	0.60000
0.47025	0.65895	0.70000	0.50000
0.47070	0.65895	0.80000	0.60000
0.47194	0.65896	0.70000	0.70000
0.47287	0.65897	0.60000	0.60000
0.47371	0.65896	0.50000	0.50000
0.47415	0.65896	0.60000	0.60000
0.47505	0.65896	0.70000	0.70000
0.47552	0.65897	0.80000	0.80000
0.47638	0.65898	0.70000	0.70000
0.47726	0.65898	0.60000	0.60000
0.47810	0.65897	0.70000	0.50000
0.47811	0.65897	0.80000	0.60000
0.47904	0.65895	0.70000	0.70000
0.48030	0.65895	0.60000	0.80000
0.48149	0.65894	0.70000	0.70000
0.48234	0.65891	0.80000	0.60000
0.48292	0.65894	0.90000	0.70000
0.48350	0.65893	0.90000	0.80000
0.48464	0.65890	0.80000	0.70000
0.48549	0.65890	0.70000	0.60000
0.48687	0.65890	0.60000	0.50000
0.48801	0.65891	0.70000	0.60000
0.48864	0.65892	0.60000	0.70000
0.48919	0.65892	0.50000	0.80000
0.48968	0.65892	0.60000	0.70000
0.48977	0.65892	0.70000	0.60000
0.49057	0.65889	0.60000	0.70000
0.49101	0.65888	0.70000	0.80000
0.49292	0.65889	0.80000	0.70000
0.49324	0.65892	0.70000	0.60000
0.49422	0.65893	0.80000	0.70000
0.49458	0.65894	0.70000	0.80000
0.49479	0.65893	0.60000	0.70000
0.49590	0.65893	0.50000	0.60000
0.49615	0.65892	0.60000	0.70000
0.49718	0.65893	0.50000	0.80000
0.49787	0.65893	0.40000	0.70000
0.49825	0.65893	0.50000	0.60000
0.49832	0.65896	0.60000	0.70000
0.49923	0.65898	0.70000	0.80000
0.49953	0.65898	0.80000	0.70000
0.50088	0.65900	0.70000	0.60000
0.50174	0.65898	0.60000	0.70000
0.50215	0.65899	0.70000	0.80000
0.50264	0.65899	0.60000	0.70000
0.50333	0.65899	0.70000	0.60000
0.50391	0.65900	0.60000	0.70000
0.50452	0.65901	0.50000	0.80000
0.50517	0.65903	0.40000	0.70000
0.50657	0.65906	0.50000	0.60000
0.50690	0.65905	0.60000	0.70000
0.50864	0.65903	0.70000	0.80000
0.50883	0.65904	0.60000	0.70000
0.50924	0.65903	0.70000	0.60000
0.50999	0.65903	0.60000	0.70000
0.51054	0.65901	0.70000	0.80000
0.51099	0.65900	0.80000	0.70000
0.51093	0.65900	0.70000	0.60000
0.51082	0.65900	0.80000	0.70000
0.51135	0.65900	0.90000	0.60000
0.51127	0.65900	0.80000	0.70000
0.51195	0.65899	0.70000	0.80000
0.51245	0.65898	0.80000	0.70000
0.51340	0.65897	0.90000	0.60000
0.51395	0.65899	0.80000	0.70000
0.51468	0.65901	0.70000	0.80000
0.51510	0.65902	0.60000	0.70000
0.51578	0.65902	0.70000	0.60000
0.51695	0.65903	0.60000	0.70000
0.51811	0.65904	0.50000	0.80000
0.51820	0.65903	0.60000	0.70000
0.51925	0.65904	0.70000	0.60000
0.51995	0.65906	0.60000	0.70000
0.52084	0.65909	0.50000	0.80000
0.52136	0.65908	0.60000	0.70000
0.52200	0.65910	0.50000	0.60000
0.52252	0.65911	0.60000	0.70000
0.52269	0.65911	0.70000	0.80000
0.52322	0.65909	0.60000	0.70000
0.52364	0.65911	0.70000	0.60000
0.52478	0.65912	0.80000	0.50000
0.52588	0.65913	0.90000	0.60000
0.52697	0.65913	0.80000	0.70000
0.52688	0.65913	0.70000	0.80000
0.52724	0.65911	0.80000	0.70000
0.52861	0.65911	0.70000	0.60000
0.52896	0.65911	0.60000	0.50000
0.53026	0.65912	0.70000	0.60000
0.53211	0.65912	0.60000	0.70000
0.53323	0.65915	0.50000	0.80000
0.53368	0.65914	0.60000	0.70000
0.53390	0.65912	0.50000	0.60000
0.53453	0.65912	0.60000	0.70000
0.53559	0.65912	0.70000	0.80000
0.53567	0.65911	0.60000	0.70000
0.53665	0.65913	0.50000	0.60000
0.53621	0.65912	0.60000	0.70000
0.53764	0.65912	0.70000	0.80000
0.53876	0.65912	0.60000	0.70000
0.53921	0.65915	0.50000	0.60000
0.53938	0.65915	0.60000	0.70000
0.54018	0.65916	0.50000	0.80000
0.54149	0.65915	0.60000	0.70000
0.54127	0.65918	0.70000	0.60000
0.54204	0.65919	0.80000	0.70000
0.54314	0.65921	0.70000	0.80000
0.54504	0.65921	0.80000	0.70000
0.54540	0.65924	0.90000	0.60000
0.54590	0.65926	0.80000	0.70000
0.54654	0.65927	0.70000	0.80000
0.54845	0.65928	0.60000	0.70000
0.54894	0.65928	0.70000	0.60000
0.54936	0.65929	0.80000	0.70000
0.54957	0.65929	0.70000	0.80000
0.55001	0.65928	0.60000	0.70000
0.55007	0.65926	0.70000	0.60000
0.55081	0.65929	0.80000	0.70000
0.55121	0.65928	0.70000	0.60000
0.55110	0.65928	0.60000	0.70000
0.55139	0.65928	0.70000	0.80000
0.55291	0.65928	0.80000	0.70000
0.55316	0.65926	0.70000	0.60000
0.55521	0.65927	0.60000	0.70000
0.55581	0.65925	0.70000	0.80000
0.55576	0.65925	0.80000	0.70000
0.55658	0.65923	0.70000	0.60000
0.55781	0.65924	0.80000	0.50000
0.55830	0.65922	0.70000	0.60000
0.55952	0.65924	0.60000	0.70000
0.56063	0.65925	0.50000	0.80000
0.56108	0.65924	0.60000	0.70000
0.56182	0.65928	0.50000	0.60000
0.56301	0.65927	0.40000	0.70000
0.56340	0.65931	0.30000	0.80000
0.56348	0.65932	0.40000	0.70000
0.56436	0.65932	0.50000	0.60000
0.56451	0.65932	0.60000	0.50000
0.56513	0.65932	0.50000	0.60000
0.56618	0.65932	0.60000	0.70000
0.56623	0.65933	0.70000	0.80000
0.56681	0.65936	0.80000	0.70000
0.56745	0.65937	0.70000	0.60000
0.56852	0.65933	0.60000	0.70000
0.56986	0.65934	0.70000	0.80000
0.57028	0.65936	0.60000	0.70000
0.57112	0.65937	0.50000	0.60000
0.57193	0.65939	0.40000	0.70000
0.57235	0.65942	0.50000	0.60000
0.57197	0.65940	0.60000	0.50000
0.57398	0.65944	0.70000	0.60000
0.57473	0.65944	0.80000	0.70000
0.57511	0.65946	0.70000	0.80000
0.57487	0.65947	0.60000	0.70000
0.57522	0.65946	0.50000	0.60000
0.57524	0.65948	0.60000	0.70000
0.57534	0.65948	0.70000	0.80000
0.57486	0.65948	0.80000	0.70000
0.57538	0.65946	0.70000	0.60000
0.57582	0.65946	0.80000	0.50000
0.57610	0.65946	0.90000	0.60000
0.57734	0.65947	0.90000	0.70000
0.57799	0.65948	0.80000	0.80000
0.57827	0.65948	0.90000	0.70000
0.57856	0.65950	0.90000	0.60000
0.57981	0.65949	0.90000	0.70000
0.58003	0.65949	0.80000	0.80000
0.58054	0.65949	0.70000	0.70000
0.58052	0.65947	0.60000	0.60000
0.58092	0.65948	0.70000	0.70000
0.58156	0.65948	0.80000	0.80000
0.58270	0.65948	0.70000	0.70000
0.58320	0.65950	0.60000	0.60000
0.58368	0.65951	0.70000	0.50000
0.58444	0.65954	0.60000	0.60000
0.58527	0.65953	0.70000	0.70000
0.58612	0.65954	0.80000	0.80000
0.58718	0.65953	0.90000	0.70000
0.58768	0.65955	0.80000	0.60000
0.58810	0.65955	0.70000	0.70000
0.58853	0.65954	0.80000	0.80000
0.58970	0.65954	0.70000	0.70000
0.58961	0.65954	0.60000	0.60000
0.59020	0.65955	0.50000	0.70000
0.59072	0.65953	0.60000	0.80000
0.59118	0.65954	0.70000	0.70000
0.59161	0.65953	0.60000	0.60000
0.59207	0.65952	0.50000	0.70000
0.59337	0.65954	0.60000	0.80000
0.59378	0.65952	0.50000	0.70000
0.59434	0.65954	0.60000	0.60000
0.59445	0.65957	0.70000	0.70000
0.59574	0.65959	0.60000	0.80000
0.59569	0.65960	0.50000	0.70000
0.59676	0.65960	0.60000	0.60000
0.59743	0.65964	0.50000	0.70000
0.59816	0.65961	0.40000	0.80000
0.59859	0.65962	0.50000	0.70000
0.59952	0.65960	0.60000	0.60000
0.59974	0.65960	0.70000	0.70000
0.60021	0.65959	0.80000	0.80000
0.60077	0.65960	0.70000	0.70000
0.60057	0.65958	0.60000	0.60000
0.60128	0.65960	0.70000	0.70000
0.60207	0.65956	0.60000	0.80000
0.60174	0.65956	0.70000	0.70000
0.60235	0.65960	0.80000	0.60000
0.60235	0.65962	0.70000	0.70000
0.60190	0.65962	0.60000	0.80000
0.60288	0.65963	0.70000	0.70000
0.60321	0.65961	0.80000	0.60000
0.60423	0.65959	0.70000	0.70000
0.60476	0.65961	0.60000	0.80000
0.60504	0.65959	0.70000	0.70000
0.60568	0.65961	0.60000	0.60000
0.60571	0.65961	0.50000	0.70000
0.60611	0.65963	0.60000	0.80000
0.60703	0.65964	0.70000	0.70000
0.60823	0.65967	0.80000	0.60000
0.60943	0.65965	0.70000	0.70000
0.60934	0.65967	0.60000	0.60000
0.60985	0.65968	0.50000	0.70000
0.61018	0.65966	0.60000	0.80000
0.61067	0.65964	0.70000	0.70000
0.61135	0.65964	0.60000	0.60000
0.61221	0.65967	0.50000	0.70000
0.61256	0.65969	0.40000	0.60000
0.61349	0.65969	0.50000	0.50000
0.61326	0.65967	0.60000	0.60000
0.61342	0.65968	0.50000	0.70000
0.61411	0.65966	0.40000	0.80000
0.61376	0.65963	0.30000	0.70000
0.61376	0.65962	0.40000	0.60000
0.61359	0.65964	0.50000	0.70000
0.61433	0.65964	0.60000	0.80000
0.61523	0.65961	0.70000	0.70000
0.61530	0.65963	0.60000	0.60000
0.61519	0.65964	0.70000	0.70000
0.61505	0.65964	0.80000	0.80000
0.61577	0.65964	0.70000	0.70000
0.61652	0.65966	0.60000	0.60000
0.61687	0.65967	0.70000	0.70000
0.61740	0.65970	0.80000	0.80000
0.61784	0.65970	0.70000	0.70000
0.61791	0.65968	0.80000	0.60000
0.62013	0.65967	0.90000	0.70000
0.62076	0.65966	0.80000	0.80000
0.62100	0.65967	0.70000	0.70000
0.62190	0.65969	0.80000	0.60000
0.62233	0.65970	0.70000	0.70000
0.62354	0.65973	0.60000	0.60000
0.62422	0.65971	0.50000	0.50000
0.62455	0.65970	0.60000	0.60000
0.62464	0.65971	0.70000	0.70000
0.62450	0.65972	0.60000	0.80000
0.62480	0.65973	0.70000	0.70000
0.62467	0.65973	0.80000	0.60000
0.62497	0.65974	0.70000	0.70000
0.62584	0.65971	0.60000	0.80000
0.62593	0.65972	0.70000	0.70000
0.62578	0.65973	0.80000	0.60000
0.62672	0.65974	0.70000	0.70000
0.62752	0.65976	0.60000	0.80000
0.62889	0.65977	0.50000	0.70000
0.62954	0.65979	0.60000	0.60000
0.62974	0.65979	0.70000	0.70000
0.63053	0.65974	0.60000	0.80000
0.63118	0.65974	0.70000	0.70000
0.63205	0.65975	0.60000	0.60000
0.63231	0.65974	0.50000	0.70000
0.63315	0.65973	0.60000	0.60000
0.63482	0.65972	0.70000	0.70000
0.63557	0.65972	0.60000	0.80000
0.63587	0.65973	0.50000	0.70000
0.63664	0.65974	0.40000	0.60000
0.63674	0.65974	0.50000	0.70000
0.63817	0.65975	0.40000	0.80000
0.63854	0.65973	0.30000	0.70000
0.63928	0.65971	0.40000	0.60000
0.63983	0.65971	0.50000	0.70000
0.64045	0.65972	0.60000	0.80000
0.64045	0.65974	0.70000	0.70000
0.64107	0.65972	0.60000	0.60000
0.64177	0.65973	0.70000	0.70000
0.64205	0.65974	0.80000	0.80000
0.64306	0.65973	0.90000	0.70000
0.64381	0.65973	0.80000	0.60000
0.64473	0.65974	0.70000	0.70000
0.64554	0.65972	0.80000	0.80000
0.64724	0.65973	0.70000	0.70000
0.64788	0.65974	0.80000	0.60000
0.64796	0.65974	0.90000	0.70000
0.64963	0.65974	0.80000	0.80000
0.65025	0.65974	0.70000	0.70000
0.64938	0.65974	0.80000	0.60000
0.64785	0.65975	0.70000	0.70000
0.64698	0.65971	0.60000	0.80000
0.64645	0.65971	0.50000	0.70000
0.64506	0.65970	0.60000	0.60000
0.64397	0.65969	0.70000	0.70000
0.64359	0.65969	0.60000	0.80000
0.64240	0.65971	0.70000	0.70000
0.64144	0.65974	0.80000	0.60000
0.64091	0.65973	0.70000	0.70000
0.63988	0.65974	0.80000	0.80000
0.63934	0.65976	0.90000	0.70000
0.63850	0.65975	0.80000	0.60000
0.63734	0.65973	0.70000	0.70000
0.63614	0.65972	0.80000	0.80000
0.63610	0.65972	0.70000	0.70000
0.63562	0.65972	0.80000	0.60000
0.63472	0.65972	0.90000	0.70000
0.63364	0.65969	0.80000	0.80000
0.63368	0.65969	0.70000	0.70000
0.63306	0.65969	0.60000	0.60000
0.63154	0.65968	0.70000	0.70000
0.62951	0.65967	0.80000	0.80000
0.62903	0.65966	0.70000	0.70000
0.62758	0.65966	0.60000	0.60000
0.62627	0.65967	0.50000	0.70000
0.62481	0.65967	0.60000	0.80000
0.62332	0.65967	0.70000	0.70000
0.62180	0.65969	0.60000	0.60000
0.62095	0.65970	0.50000	0.70000
0.61927	0.65972	0.60000	0.60000
0.61928	0.65973	0.70000	0.70000
0.61777	0.65975	0.60000	0.80000
0.61744	0.65975	0.50000	0.70000
0.61659	0.65976	0.40000	0.60000
0.61608	0.65977	0.50000	0.70000
0.61599	0.65978	0.60000	0.80000
0.61511	0.65982	0.70000	0.70000
0.61410	0.65980	0.60000	0.60000
0.61306	0.65981	0.70000	0.70000
0.61198	0.65980	0.80000	0.60000
0.61156	0.65981	0.70000	0.50000
0.61062	0.65981	0.60000	0.60000
0.61001	0.65982	0.70000	0.70000
0.60902	0.65981	0.60000	0.80000
0.60800	0.65981	0.50000	0.70000
0.60703	0.65979	0.60000	0.60000
0.60582	0.65976	0.50000	0.70000
0.60514	0.65977	0.40000	0.80000
0.60461	0.65975	0.50000	0.70000
0.60410	0.65976	0.60000	0.60000
0.60297	0.65975	0.70000	0.70000
0.60304	0.65976	0.80000	0.80000
0.60232	0.65977	0.90000	0.70000
0.60125	0.65977	0.80000	0.60000
0.60000	0.65976	0.70000	0.70000
0.59949	0.65976	0.60000	0.80000
0.59910	0.65976	0.70000	0.70000
0.59747	0.65978	0.80000	0.60000
0.59658	0.65981	0.70000	0.50000
0.59546	0.65979	0.60000	0.60000
0.59426	0.65979	0.70000	0.70000
0.59376	0.65979	0.80000	0.80000
0.59266	0.65978	0.90000	0.70000
0.59216	0.65979	0.80000	0.60000
0.59140	0.65978	0.70000	0.70000
0.58988	0.65979	0.80000	0.80000
0.58880	0.65980	0.70000	0.70000
0.58823	0.65982	0.60000	0.60000
0.58737	0.65981	0.50000	0.70000
0.58609	0.65982	0.60000	0.80000
0.58504	0.65984	0.70000	0.70000
0.58439	0.65984	0.60000	0.60000
0.58378	0.65986	0.70000	0.70000
0.58303	0.65989	0.80000	0.80000
0.58241	0.65989	0.70000	0.70000
0.58150	0.65991	0.60000	0.60000
0.58027	0.65991	0.70000	0.70000
0.57875	0.65994	0.60000	0.80000
0.57760	0.65994	0.70000	0.70000
0.57743	0.65993	0.80000	0.60000
0.57636	0.65996	0.90000	0.70000
0.57629	0.65993	0.80000	0.80000
0.57510	0.65994	0.70000	0.70000
0.57445	0.65993	0.60000	0.60000
0.57385	0.65994	0.70000	0.50000
0.57333	0.65994	0.80000	0.60000
0.57277	0.65997	0.70000	0.70000
0.57180	0.65998	0.60000	0.80000
0.57168	0.66000	0.70000	0.70000
0.57107	0.65999	0.80000	0.60000
0.56945	0.65999	0.70000	0.70000
0.56889	0.65999	0.80000	0.80000
0.56856	0.66002	0.90000	0.70000
0.56796	0.66004	0.80000	0.60000
0.56705	0.66004	0.90000	0.70000
0.56673	0.66003	0.80000	0.80000
0.56569	0.66003	0.70000	0.70000
0.56479	0.66004	0.60000	0.60000
0.56419	0.66001	0.70000	0.50000
0.56301	0.66000	0.80000	0.60000
0.56272	0.66001	0.70000	0.70000
0.56206	0.66003	0.60000	0.80000
0.56130	0.66005	0.70000	0.70000
0.56048	0.66003	0.80000	0.60000
0.55968	0.66001	0.70000	0.70000
0.55927	0.66002	0.80000	0.80000
0.55889	0.66002	0.70000	0.70000
0.55775	0.66001	0.60000	0.60000
0.55683	0.65999	0.70000	0.70000
0.55618	0.66000	0.80000	0.80000
0.55519	0.66001	0.70000	0.70000
0.55410	0.66001	0.60000	0.60000
0.55352	0.66003	0.70000	0.50000
0.55289	0.66005	0.80000	0.60000
0.55222	0.66004	0.70000	0.70000
0.55186	0.66002	0.80000	0.80000
0.55098	0.66002	0.90000	0.70000
0.54968	0.66001	0.80000	0.60000
0.54977	0.66002	0.70000	0.70000
0.55073	0.66000	0.80000	0.80000
0.55062	0.65998	0.90000	0.70000
0.55087	0.65999	0.80000	0.60000
0.55039	0.65998	0.70000	0.70000
0.55112	0.65999	0.80000	0.80000
0.55096	0.65998	0.70000	0.70000
0.55113	0.66000	0.60000	0.60000
0.55130	0.66003	0.50000	0.70000
0.55117	0.66004	0.60000	0.80000
0.55102	0.66006	0.70000	0.70000
0.55198	0.66006	0.80000	0.60000
0.55257	0.66008	0.70000	0.70000
0.55350	0.66007	0.60000	0.80000
0.55383	0.66010	0.70000	0.70000
0.55440	0.66009	0.80000	0.60000
0.55483	0.66007	0.90000	0.70000
0.55600	0.66007	0.80000	0.80000
0.55679	0.66009	0.70000	0.70000
0.55710	0.66005	0.60000	0.60000
0.55826	0.66006	0.50000	0.70000
0.55826	0.66010	0.60000	0.60000
0.55871	0.66012	0.70000	0.50000
0.55887	0.66012	0.80000	0.60000
0.56002	0.66012	0.70000	0.70000
0.56029	0.66014	0.60000	0.80000
0.56063	0.66014	0.70000	0.70000
0.56100	0.66013	0.80000	0.60000
0.56137	0.66013	0.70000	0.70000
0.56153	0.66011	0.80000	0.80000
0.56209	0.66010	0.90000	0.70000
0.56260	0.66009	0.80000	0.60000
0.56277	0.66008	0.70000	0.70000
0.56380	0.66010	0.80000	0.80000
0.56398	0.66009	0.70000	0.70000
0.56460	0.66009	0.80000	0.60000
0.56415	0.66008	0.90000	0.50000
0.56514	0.66007	0.80000	0.60000
0.56448	0.66008	0.70000	0.70000
0.56417	0.66008	0.60000	0.80000
0.56527	0.66008	0.70000	0.70000
